,Formation,Depth,GR,ILD_log10,DeltaPHI,PHIND,PE,NM_M,RELPOS,Facies,Well Name
25,0.07692307692307693,0.42258652094717664,0.261851541398901,0.25229876478354835,0.6692708333333333,0.2725834153495822,0.354699771978718,0.0,0.397979797979798,3,7
26,0.07692307692307693,0.42349726775956276,0.293936853869796,0.25229876478354835,0.6536458333333333,0.252513556803489,0.354699771978718,0.0,0.37676767676767675,3,7
27,0.07692307692307693,0.424408014571949,0.3210859644220918,0.248314566372093,0.7109374999999999,0.2799166328952701,0.354699771978718,0.0,0.3555555555555556,2,7
28,0.07692307692307693,0.4253187613843351,0.358573158237869,0.24698650023494123,0.8177083333333333,0.3797834771029931,0.36736762097795794,0.0,0.33333333333333337,2,7
29,0.07692307692307693,0.42622950819672123,0.3778057185433547,0.2549548970578519,0.8880208333333333,0.45282618344622627,0.354699771978718,0.0,0.31212121212121213,2,7
30,0.07692307692307693,0.4271402550091074,0.3454875663593182,0.2675715253607938,0.8802083333333333,0.4444315791505046,0.36736762097795794,0.0,0.2909090909090909,2,7
31,0.07692307692307693,0.4280510018214936,0.2688367327931452,0.2835083190066152,0.8177083333333333,0.34437175553368454,0.36736762097795794,0.0,0.26969696969696966,2,7
32,0.07692307692307693,0.4289617486338797,0.2396852007078327,0.30874157561249893,0.7864583333333333,0.2559871861672359,0.36736762097795794,0.0,0.24747474747474751,2,7
33,0.07692307692307693,0.4298724954462659,0.19111483654652134,0.3293266007383515,0.7760416666666665,0.17155869468727686,0.38003546997719784,0.0,0.22626262626262628,3,7
34,0.07692307692307693,0.43078324225865205,0.1313681661544193,0.344599361315597,0.8072916666666665,0.0907968119801617,0.4053711679756777,0.0,0.20505050505050504,3,7
35,0.07692307692307693,0.4316939890710382,0.17546800782341435,0.36518438644144957,0.8333333333333333,0.09098979138925872,0.5573853559665568,0.0,0.16161616161616166,3,7
36,0.07692307692307693,0.43260473588342435,0.27726553040886653,0.37780101474439143,0.8124999999999999,0.2163299175977923,0.49404611097035717,0.0,0.14040404040404042,3,7
37,0.07692307692307693,0.43351548269581053,0.38227624103567104,0.38576941156730216,0.8854166666666665,0.33028425866959993,0.41803901697491763,0.0,0.11919191919191918,3,7
38,0.07692307692307693,0.43442622950819665,0.41492036881810557,0.3877615107730298,0.9296874999999999,0.3781431521256682,0.38003546997719784,0.0,0.09696969696969698,3,7
39,0.07692307692307693,0.4353369763205828,0.30944397876501817,0.3817852131558468,0.9218749999999999,0.33809992473803047,0.38003546997719784,0.0,0.07575757575757575,3,7
40,0.07692307692307693,0.436247723132969,0.24885908540560675,0.36916858485290494,0.8828124999999999,0.29274976360022387,0.39270331897643773,0.0,0.05454545454545451,3,7
41,0.07692307692307693,0.4371584699453551,0.2814100773027848,0.36319228723572194,0.9010416666666665,0.2977672282367471,0.39270331897643773,0.0,0.033333333333333326,2,7
42,0.07692307692307693,0.4380692167577413,0.2691627083915432,0.37248875019578437,0.8184895833333332,0.3371350276925452,0.39270331897643773,0.0,0.011111111111111183,2,7
43,0.0,0.4389799635701275,0.20382788488404582,0.43424382557334207,0.8203124999999999,0.22269823809799494,0.41803901697491763,1.0,1.0,8,7
44,0.0,0.4398907103825136,0.1398900996553972,0.48338227264795797,0.7083333333333333,0.11877882629923384,0.48137826197111727,1.0,0.9808080808080808,8,7
45,0.0,0.44080145719489977,0.10622147713514016,0.5232242567625113,0.6666666666666666,0.07806017097975645,0.6080567519635166,1.0,0.9626262626262627,8,7
46,0.0,0.44171220400728595,0.15251001210766507,0.5637302739456406,0.6510416666666666,0.07854261950249905,0.6713959969597163,1.0,0.9434343434343435,8,7
47,0.0,0.44262295081967207,0.21910217006612645,0.6248213162546224,0.6380208333333333,0.08606881645728401,0.6840638459589561,1.0,0.9252525252525252,6,7
48,0.0,0.44353369763205824,0.28858154046754214,0.6806000940149972,0.6328124999999999,0.09156872961654991,0.6713959969597163,1.0,0.9060606060606061,6,7
49,0.0,0.4444444444444444,0.34432336779361084,0.7111456151694879,0.6406249999999999,0.09205117813929253,0.6587281479604763,1.0,0.8878787878787879,6,7
50,0.0,0.44535519125683054,0.3427866256868771,0.72376224347243,0.6536458333333333,0.1010247206623053,0.6587281479604763,1.0,0.8686868686868687,6,7
51,0.0,0.4462659380692167,0.3480953711465027,0.7151298135809434,0.6874999999999999,0.11250699550357973,0.6587281479604763,1.0,0.8505050505050505,6,7
52,0.0,0.4471766848816029,0.28974573903324946,0.6932167223179391,0.7213541666666665,0.12862077616318338,0.6713959969597163,1.0,0.8313131313131313,6,7
53,0.0,0.448087431693989,0.21472478345906676,0.6626712011634481,0.7786458333333333,0.1616202551187788,0.5953889029642767,1.0,0.793939393939394,6,7
54,0.0,0.4489981785063752,0.19707553320294308,0.6493905397919304,0.7421874999999999,0.16991836970995194,0.5447175069673169,1.0,0.7757575757575759,6,7
55,0.0,0.44990892531876137,0.15698053459998135,0.6307976138718054,0.6588541666666666,0.16538335359617123,0.519381808968837,1.0,0.7565656565656567,6,7
56,0.0,0.4508196721311475,0.14165968147527241,0.5989240265801626,0.6119791666666666,0.14811169648198536,0.49404611097035717,1.0,0.7383838383838384,6,7
57,0.0,0.45173041894353366,0.19549222315358106,0.5657223731513682,0.6510416666666666,0.14135741716358863,0.519381808968837,1.0,0.7191919191919192,6,7
58,0.0,0.45264116575591984,0.22347955667318617,0.5331847527911496,0.7708333333333333,0.15486597580038208,0.519381808968837,1.0,0.7010101010101011,6,7
59,0.0,0.45355191256830596,0.19190649157120238,0.5006471324309311,0.8515624999999999,0.19510218259711687,0.532049657968077,1.0,0.6818181818181819,6,7
60,0.0,0.45446265938069214,0.13961069199962745,0.4813901734422303,0.6799479166666667,0.22819815125726084,0.48137826197111727,1.0,0.6636363636363637,7,7
61,0.0,0.45537340619307826,0.14594393219707552,0.4701016112764402,0.6799479166666667,0.2506802524170671,0.4687104129718773,1.0,0.6444444444444445,7,7
62,0.0,0.45628415300546443,0.15940206761665265,0.46611741286498476,0.6799479166666667,0.2381365908257589,0.44337471497339753,1.0,0.6262626262626263,4,7
63,0.0,0.45719489981785055,0.22282760547639005,0.46279724752210527,0.6799479166666667,0.21681236612053492,0.44337471497339753,1.0,0.6070707070707071,4,7
64,0.0,0.45810564663023673,0.24015088013411562,0.4687735451392884,0.7552083333333333,0.16248866245971555,0.5447175069673169,1.0,0.5696969696969697,4,7
65,0.0,0.4590163934426229,0.19800689205550898,0.488694537196565,0.6770833333333333,0.16171674482332732,0.6207246009627565,1.0,0.5515151515151516,4,7
66,0.0,0.4599271402550091,0.22804321505075903,0.5112716615281454,0.6302083333333333,0.16721665798259322,0.6713959969597163,1.0,0.5323232323232324,4,7
67,0.0,0.4608378870673952,0.19470056812890008,0.5391610504083326,0.5937499999999999,0.17271657114185915,0.6840638459589561,1.0,0.5141414141414142,6,7
68,0.0,0.4617486338797814,0.26902300456365835,0.5743548030428548,0.5989583333333333,0.16094482718693914,0.6587281479604763,1.0,0.494949494949495,6,7
69,0.0,0.4626593806921675,0.36378876781223807,0.6022441919230421,0.6197916666666666,0.14492753623188404,0.6460602989612364,1.0,0.4757575757575758,6,7
70,0.0,0.4635701275045537,0.4757846698332867,0.6221651839803188,0.6536458333333333,0.12205947625388369,0.6460602989612364,1.0,0.4575757575757576,6,7
71,0.0,0.46448087431693985,0.47708857222687895,0.6414221429690197,0.6718749999999999,0.10681410293521679,0.6333924499619965,1.0,0.43838383838383843,6,7
72,0.0,0.46539162112932597,0.43708670950917383,0.6626712011634481,0.6744791666666666,0.10777899998070203,0.6840638459589561,1.0,0.42020202020202024,6,7
73,0.0,0.46630236794171215,0.3751979137561702,0.6865763916321801,0.6692708333333333,0.11752446014010301,0.6840638459589561,1.0,0.40101010101010104,6,7
74,0.0,0.4672131147540983,0.22529570643568966,0.7217701442667022,0.6119791666666666,0.12186649684478665,0.7474030909551558,1.0,0.36363636363636365,6,7
75,0.0,0.46812386156648444,0.15241687622240846,0.7317306402953405,0.6119791666666666,0.10999826318531811,0.7600709399543958,1.0,0.3454545454545455,6,7
76,0.0,0.4690346083788706,0.09085405606780292,0.7284104749524611,0.5963541666666666,0.10951581466257548,0.709399543957436,1.0,0.32626262626262625,6,7
77,0.0,0.4699453551912568,0.11441743503772003,0.7197780450609746,0.6119791666666666,0.10884038673073582,0.6967316949581961,1.0,0.30808080808080807,6,7
78,0.0,0.4708561020036429,0.12796870634255375,0.7064973836894568,0.5781249999999999,0.11241050579903122,0.6713959969597163,1.0,0.2888888888888889,6,7
79,0.0,0.4717668488160291,0.0939275402812704,0.6845842924264524,0.5755208333333333,0.11694552191281188,0.6587281479604763,1.0,0.2707070707070708,6,7
80,0.0,0.47267759562841527,0.08768743596907888,0.6600150688891445,0.5755208333333333,0.13132248789054207,0.6460602989612364,1.0,0.2515151515151515,6,7
81,0.0,0.4735883424408014,0.09579025798640217,0.6434142421747473,0.5729166666666666,0.15013798027750436,0.5953889029642767,1.0,0.23333333333333334,6,7
82,0.0,0.47449908925318757,0.1505075905746484,0.6307976138718054,0.546875,0.1599799301414539,0.5700532049657968,1.0,0.21414141414141413,6,7
83,0.0,0.47540983606557374,0.18953152649715935,0.6148608202259841,0.5677083333333333,0.14618190239101486,0.5573853559665568,1.0,0.19595959595959594,6,7
84,0.0,0.47632058287795986,0.21500419111483654,0.5982599935115869,0.6302083333333333,0.14077847893629747,0.5573853559665568,1.0,0.17676767676767674,6,7
85,0.0,0.47723132969034604,0.25696190742293007,0.5843152990714933,0.7343749999999999,0.1566027904822555,0.5827210539650367,1.0,0.15858585858585855,6,7
86,0.0,0.4781420765027322,0.29165502468100957,0.5809951337286138,0.8046874999999999,0.18313745923309982,0.5573853559665568,1.0,0.1393939393939394,6,7
87,0.0,0.47905282331511834,0.30036322995250064,0.590955629757252,0.8124999999999999,0.1987687913699608,0.5700532049657968,1.0,0.12121212121212122,6,7
88,0.0,0.4799635701275045,0.31517183570829843,0.6195090517060153,0.7682291666666665,0.17879542252841618,0.5573853559665568,1.0,0.10202020202020207,6,7
89,0.0,0.4808743169398907,0.27787091366303435,0.6361098784204126,0.7083333333333333,0.13363824079970665,0.5700532049657968,1.0,0.08383838383838382,6,7
90,0.0,0.4817850637522768,0.24373661171649436,0.6281414815975019,0.6666666666666666,0.09098979138925872,0.6080567519635166,1.0,0.06464646464646467,6,7
91,0.0,0.482695810564663,0.2396386327652044,0.6055643572659215,0.6119791666666666,0.06744630347941871,0.6587281479604763,1.0,0.04646464646464643,6,7
92,0.0,0.48360655737704916,0.2213839992549129,0.5677144723570959,0.5937499999999999,0.0735251548659758,0.6713959969597163,1.0,0.027272727272727337,6,7
93,0.0,0.4845173041894353,0.30408866536276424,0.5179119922139042,0.5703125,0.1784094637102221,0.6967316949581961,1.0,0.00909090909090915,6,7
94,0.23076923076923078,0.48542805100182146,0.44016019372264126,0.4906866364022927,0.5651041666666666,0.3665643875798453,0.48137826197111727,0.0,1.0,3,7
95,0.23076923076923078,0.4863387978142076,0.45459625593741265,0.4727577435507436,0.6744791666666666,0.5036762577432987,0.39270331897643773,0.0,0.9737373737373738,3,7
96,0.23076923076923078,0.48724954462659376,0.43345440998416684,0.45881304911065,0.7421874999999999,0.5092726606071132,0.3293640739802381,0.0,0.9484848484848487,3,7
97,0.23076923076923078,0.48816029143897993,0.34739685200707826,0.4422122223962528,0.7682291666666665,0.4095023061039387,0.31669622498099825,0.0,0.9222222222222223,3,7
98,0.23076923076923078,0.48907103825136605,0.31531153953618324,0.41631493272179304,0.7526041666666665,0.2979602076458442,0.34203192297947804,0.0,0.8959595959595961,3,7
99,0.23076923076923078,0.48998178506375223,0.2500232839713141,0.3944018414587887,0.8098958333333333,0.23186476003010476,0.41803901697491763,0.0,0.8707070707070708,2,7
100,0.23076923076923078,0.4908925318761384,0.2245971872962652,0.3897536099787575,0.8307291666666665,0.21497906173411294,0.5067139599695971,0.0,0.8444444444444446,2,7
101,0.23076923076923078,0.4918032786885245,0.20960230976995434,0.3944018414587887,0.8411458333333333,0.2264613365753874,0.5067139599695971,0.0,0.8191919191919192,2,7
102,0.23076923076923078,0.4927140255009107,0.17723758964328956,0.4056904036245788,0.8489583333333333,0.21584746907504967,0.4687104129718773,0.0,0.792929292929293,2,7
103,0.23076923076923078,0.4936247723132969,0.254586942348887,0.40436233748742706,0.8619791666666665,0.21575097937050117,0.4687104129718773,0.0,0.7666666666666667,2,7
104,0.23076923076923078,0.494535519125683,0.2538884232094626,0.393073775321637,0.8854166666666665,0.23012794534823133,0.4687104129718773,0.0,0.7414141414141415,2,7
105,0.23076923076923078,0.4954462659380692,0.2537021514389494,0.37780101474439143,0.8932291666666665,0.2420926687122484,0.4560425639726374,0.0,0.7151515151515151,2,7
106,0.23076923076923078,0.4963570127504553,0.25891776101331837,0.35987212189284246,0.8333333333333333,0.24701364364422315,0.44337471497339753,0.0,0.688888888888889,2,7
107,0.23076923076923078,0.49726775956284147,0.2791748160566266,0.34659146052132467,0.7708333333333333,0.28117099905440085,0.4307068659741576,0.0,0.6636363636363637,2,7
108,0.23076923076923078,0.49817850637522765,0.3316103194560864,0.33995112983556575,0.6770833333333333,0.3846079623304194,0.4307068659741576,0.0,0.6373737373737374,3,7
109,0.23076923076923078,0.49908925318761377,0.38982024774145474,0.3379590306298381,0.7005208333333333,0.4375808101275594,0.4053711679756777,0.0,0.6111111111111112,3,7
110,0.23076923076923078,0.49999999999999994,0.38320759988823694,0.33995112983556575,0.7630208333333333,0.40052876358092593,0.41803901697491763,0.0,0.5858585858585859,3,7
111,0.23076923076923078,0.5009107468123861,0.3512154233025985,0.344599361315597,0.8619791666666665,0.3219861440784268,0.4053711679756777,0.0,0.5595959595959595,3,7
112,0.23076923076923078,0.5018214936247722,0.35061004004843066,0.3499116258642041,0.8593749999999999,0.31185472510083173,0.41803901697491763,0.0,0.5333333333333333,3,7
113,0.23076923076923078,0.5027322404371584,0.3677470429356431,0.3499116258642041,0.8098958333333333,0.34977517898840194,0.41803901697491763,0.0,0.5080808080808081,3,7
114,0.23076923076923078,0.5036429872495446,0.3558722175654279,0.34327129517844523,0.6458333333333333,0.3831606167621915,0.39270331897643773,0.0,0.48181818181818187,2,7
115,0.23076923076923078,0.5045537340619307,0.3628574089596721,0.3293266007383515,0.5755208333333333,0.38113433296667243,0.36736762097795794,0.0,0.4565656565656566,2,7
116,0.23076923076923078,0.505464480874317,0.32769861227530966,0.30608544333819543,0.6510416666666666,0.32053879851019895,0.3293640739802381,0.0,0.4303030303030303,2,7
117,0.23076923076923078,0.5063752276867031,0.3341249883580143,0.2835083190066152,0.7343749999999999,0.29564445473667955,0.3293640739802381,0.0,0.40404040404040403,2,7
118,0.23076923076923078,0.5072859744990892,0.3001303902393592,0.2635873269493385,0.7135416666666665,0.31455643682819046,0.34203192297947804,0.0,0.3787878787878788,2,7
119,0.23076923076923078,0.5081967213114753,0.28425072180311073,0.23901810341203053,0.6770833333333333,0.3232405102375576,0.34203192297947804,0.0,0.3525252525252526,2,7
120,0.23076923076923078,0.5091074681238615,0.26525100121076645,0.22108921056048153,0.6588541666666666,0.328450954283178,0.34203192297947804,0.0,0.32626262626262625,2,7
121,0.23076923076923078,0.5100182149362477,0.29398342181242426,0.21444887987472264,0.6406249999999999,0.3212142264420386,0.354699771978718,0.0,0.30101010101010106,2,7
122,0.23076923076923078,0.5109289617486338,0.29351774238614137,0.2171050121490262,0.6328124999999999,0.30616183253246876,0.354699771978718,0.0,0.27474747474747474,2,7
123,0.23076923076923078,0.51183970856102,0.259802551923256,0.2257374420405128,0.6249999999999999,0.2632239140083753,0.38003546997719784,0.0,0.24848484848484853,2,7
124,0.23076923076923078,0.5127504553734061,0.3020396758871193,0.24167423568633412,0.6692708333333333,0.24508384955325266,0.4053711679756777,0.0,0.22323232323232323,2,7
125,0.23076923076923078,0.5136612021857923,0.3303064170624942,0.2675715253607938,0.6953124999999999,0.29274976360022387,0.4560425639726374,0.0,0.1969696969696969,3,7
126,0.23076923076923078,0.5145719489981785,0.3380832634814193,0.3014372118581642,0.6901041666666665,0.37621335803469774,0.41803901697491763,0.0,0.1707070707070707,3,7
127,0.23076923076923078,0.5154826958105646,0.35554624196702983,0.3293266007383515,0.6328124999999999,0.3841255138076767,0.39270331897643773,0.0,0.1454545454545455,3,7
128,0.23076923076923078,0.5163934426229507,0.31368166154419297,0.3552238904128112,0.6119791666666666,0.3132055809645111,0.36736762097795794,0.0,0.11919191919191918,3,7
129,0.23076923076923078,0.517304189435337,0.3078606687156561,0.3751448824700879,0.7135416666666665,0.21671587641598639,0.39270331897643773,0.0,0.09393939393939388,3,7
130,0.23076923076923078,0.5182149362477231,0.3250442395454968,0.38112118008727086,0.7291666666666665,0.27007468303132054,0.44337471497339753,0.0,0.06767676767676767,3,7
131,0.23076923076923078,0.5191256830601092,0.38069293098630896,0.3864334446358781,0.7578124999999999,0.44925606437793086,0.4307068659741576,0.0,0.0414141414141414,3,7
132,0.15384615384615385,0.5200364298724954,0.3343112601285275,0.434907858641918,0.6848958333333333,0.5040622165614929,0.36736762097795794,1.0,1.0,5,7
133,0.15384615384615385,0.5209471766848816,0.15334823507497436,0.46080514831637764,0.6302083333333333,0.30992493100986124,0.36736762097795794,1.0,0.9434343434343435,5,7
134,0.15384615384615385,0.5218579234972677,0.09909658191301107,0.4840463057165338,0.6458333333333333,0.14801520677743685,0.41803901697491763,1.0,0.8878787878787879,5,7
135,0.15384615384615385,0.5227686703096539,0.10217006612647853,0.5112716615281454,0.7239583333333333,0.0802794341843725,0.5573853559665568,1.0,0.8313131313131313,5,7
136,0.15384615384615385,0.52367941712204,0.06798919623731026,0.5504496125741227,0.7213541666666665,0.07120940195681119,0.5827210539650367,1.0,0.7757575757575759,8,7
137,0.15384615384615385,0.5245901639344261,0.04763900530874546,0.6234932501174706,0.6744791666666666,0.0708234431386171,0.5700532049657968,1.0,0.7191919191919192,8,7
138,0.15384615384615385,0.5255009107468124,0.03338921486448729,0.7018491522094255,0.6484374999999999,0.062428838842895434,0.5573853559665568,1.0,0.6636363636363637,8,7
139,0.15384615384615385,0.5264116575591985,0.0339945981186551,0.7788769881642288,0.6249999999999999,0.05007815666068427,0.6207246009627565,1.0,0.6070707070707071,8,7
140,0.15384615384615385,0.5273224043715846,0.0313867933314706,0.8751617831077326,0.6406249999999999,0.03174511279646458,0.6587281479604763,1.0,0.5515151515151516,8,7
141,0.15384615384615385,0.5282331511839709,0.03692837850423769,0.9501975198568082,0.6536458333333333,0.02006985854609311,0.722067392956676,1.0,0.494949494949495,8,7
142,0.15384615384615385,0.529143897996357,0.02505355313402252,0.981407074079875,0.6406249999999999,0.02325401879619443,0.7474030909551558,1.0,0.43838383838383843,8,7
143,0.15384615384615385,0.5300546448087431,0.07525379528732418,0.9900395039713616,0.6276041666666666,0.0349292730465659,0.7347352419559159,1.0,0.38282828282828285,6,7
144,0.15384615384615385,0.5309653916211293,0.13895874080283133,1.0,0.5989583333333333,0.0494027287288446,0.709399543957436,1.0,0.32626262626262625,6,7
145,0.15384615384615385,0.5318761384335154,0.166247555183012,0.9993359669314242,0.6276041666666666,0.04631505818329182,0.6840638459589561,1.0,0.2707070707070708,6,7
146,0.15384615384615385,0.5327868852459016,0.1517649250256124,0.9714465780512367,0.6249999999999999,0.0478588934560682,0.6840638459589561,1.0,0.21414141414141413,6,7
147,0.15384615384615385,0.5336976320582878,0.1480394896153488,0.9203160317708934,0.6276041666666666,0.04766591404697115,0.6967316949581961,1.0,0.15858585858585855,6,7
148,0.15384615384615385,0.5346083788706739,0.13816708577815032,0.8466083611589696,0.6119791666666666,0.05586753893359578,0.6967316949581961,1.0,0.10202020202020207,6,7
149,0.15384615384615385,0.53551912568306,0.18561981931638258,0.7503235662154656,0.6041666666666666,0.06841120052490399,0.722067392956676,1.0,0.04646464646464643,6,7
150,0.38461538461538464,0.5364298724954463,0.2528639284716401,0.6586870027519928,0.6276041666666666,0.08838456936644862,0.6207246009627565,0.0,1.0,3,7
151,0.38461538461538464,0.5373406193078324,0.2828536835242619,0.5896275636201003,0.6770833333333333,0.14068198923174896,0.5573853559665568,0.0,0.9636363636363637,3,7
152,0.38461538461538464,0.5382513661202185,0.32523051131601005,0.5524417117798504,0.7630208333333333,0.2055230706883575,0.4687104129718773,0.0,0.9282828282828284,3,7
153,0.38461538461538464,0.5391621129326047,0.3913104219055602,0.5238882898310872,0.7916666666666665,0.25897836700824023,0.4307068659741576,0.0,0.891919191919192,3,7
154,0.38461538461538464,0.5400728597449909,0.38143801806836164,0.49135066947086864,0.7682291666666665,0.23948744668943825,0.4053711679756777,0.0,0.8555555555555556,2,7
155,0.38461538461538464,0.540983606557377,0.3102822017323274,0.4561569168363464,0.7421874999999999,0.19056716648333621,0.39270331897643773,0.0,0.8191919191919192,2,7
156,0.38461538461538464,0.5418943533697631,0.29398342181242426,0.41697896579036897,0.7499999999999999,0.15891854339142011,0.41803901697491763,0.0,0.7838383838383838,2,7
157,0.38461538461538464,0.5428051001821493,0.2907236658284437,0.3897536099787575,0.8151041666666665,0.1882514135741716,0.4307068659741576,0.0,0.7474747474747475,2,7
158,0.38461538461538464,0.5437158469945355,0.33221570271025425,0.3738168163329362,0.8671874999999999,0.2546363303035566,0.4687104129718773,0.0,0.7111111111111112,2,7
159,0.38461538461538464,0.5446265938069216,0.4199497066219614,0.3658484195100255,0.8984374999999999,0.3108898280553465,0.4687104129718773,0.0,0.6757575757575759,3,7
160,0.38461538461538464,0.5455373406193078,0.4198565707367048,0.3638563203042978,0.9010416666666665,0.32951234103321175,0.4687104129718773,0.0,0.6393939393939394,3,7
161,0.38461538461538464,0.5464480874316939,0.40057744248859084,0.36252825416714607,0.8567708333333333,0.30288118257781893,0.4560425639726374,0.0,0.603030303030303,3,7
162,0.38461538461538464,0.54735883424408,0.37109993480488024,0.35987212189284246,0.8333333333333333,0.27596055500878053,0.44337471497339753,0.0,0.5666666666666668,3,7
163,0.38461538461538464,0.5482695810564663,0.3709136630343671,0.35389582427565947,0.8151041666666665,0.24546980837144675,0.4560425639726374,0.0,0.5313131313131314,3,7
164,0.38461538461538464,0.5491803278688524,0.31233119120797237,0.3519037250699318,0.8046874999999999,0.23022443505277987,0.44337471497339753,0.0,0.494949494949495,3,7
165,0.38461538461538464,0.5500910746812385,0.3277451802179379,0.3572159896185389,0.7812499999999999,0.21179490148401164,0.48137826197111727,0.0,0.4585858585858586,2,7
166,0.38461538461538464,0.5510018214936248,0.25407469497997576,0.36850455178432906,0.7630208333333333,0.20764584418842508,0.49404611097035717,0.0,0.42323232323232324,2,7
167,0.38461538461538464,0.5519125683060109,0.2544006705783738,0.38842554384160566,0.7708333333333333,0.1990582604836064,0.519381808968837,0.0,0.3868686868686868,2,7
168,0.38461538461538464,0.552823315118397,0.23814845860109898,0.40834653589888237,0.7369791666666666,0.18940929002875392,0.532049657968077,0.0,0.35050505050505054,2,7
169,0.38461538461538464,0.5537340619307832,0.22697215237030827,0.4183070319275207,0.6979166666666666,0.17049730793724308,0.532049657968077,0.0,0.31414141414141417,2,7
170,0.38461538461538464,0.5546448087431693,0.2293471174443513,0.4183070319275207,0.6614583333333333,0.15399756845944534,0.519381808968837,0.0,0.2787878787878788,2,7
171,0.38461538461538464,0.5555555555555555,0.21137189158982955,0.4023702382816994,0.6562499999999999,0.1553484243231247,0.5067139599695971,0.0,0.24242424242424243,2,7
172,0.38461538461538464,0.5564663023679417,0.2365185806091087,0.37780101474439143,0.6666666666666666,0.18197958277851753,0.48137826197111727,0.0,0.20606060606060606,2,7
