,DEPTH,GR,NPHI,DENSITY,PEF,LITH,VSHALE,DPHI,EPOR6
42,5329.5,18.988,0.644,2.709,0,2,0.040768,0.00065789,0.39972
43,5330,19.868,0.644,2.696,0,2,0.043607,0.0092105,0.38696
44,5330.5,20.721,0.644,2.69,0,2,0.04638,0.013158,0.3723
45,5331,21.306,0.674,2.697,0,2,0.048293,0.0085526,0.38852
46,5331.5,21.693,0.755,2.707,0,2,0.049565,0.0019737,0.4586
47,5332,21.56,0.845,2.704,0,2,0.049127,0.0039474,0.55221
48,5332.5,21.427,0.837,2.69,0,2,0.04869,0.013158,0.55144
49,5333,21.306,0.829,2.69,0,2,0.048293,0.013158,0.54582
50,5333.5,21.177,0.82,2.698,0,2,0.047871,0.0078947,0.53672
51,5334,21.053,0.812,2.708,0,2,0.047465,0.0013158,0.52787
52,5334.5,21.31,0.803,2.706,0,2,0.048307,0.0026316,0.51448
53,5335,22.467,0.795,2.702,0,2,0.05212,0.0052632,0.48491
54,5335.5,23.617,0.786,2.699,0,2,0.055948,0.0072368,0.45393
55,5336,24.78,0.778,2.695,0,2,0.059859,0.0098684,0.42378
56,5336.5,25.922,0.769,2.692,0,2,0.063738,0.011842,0.39249
57,5337,26.344,0.791,2.701,0,2,0.065181,0.0059211,0.40287
58,5337.5,26.042,0.851,2.702,0,2,0.064148,0.0052632,0.46875
59,5338,25.761,1.004,2.697,0,2,0.063189,0.0085526,0.62914
60,5338.5,24.212,1.247,2.699,0,2,0.057944,0.0072368,0.90295
61,5339,22.088,1.485,2.694,0,2,0.050867,0.010526,1.1851
62,5339.5,22.045,1.485,2.676,0,2,0.050725,0.022368,1.1918
63,5340,22.089,1.364,2.666,0,2,0.05087,0.028947,1.0733
64,5340.5,22.046,1.247,2.681,0,2,0.050728,0.019079,0.95217
65,5341,22.676,1.13,2.682,0,2,0.052813,0.018421,0.82233
66,5341.5,23.154,1.012,2.681,0,2,0.054403,0.019079,0.69512
67,5342,22.72,0.975,2.68,0,2,0.052959,0.019737,0.66711
68,5342.5,21.657,0.995,2.684,0,2,0.049446,0.017105,0.70688
69,5343,20.97,1.091,2.701,0,2,0.047193,0.0059211,0.8108
70,5343.5,20.961,1.235,2.698,0,2,0.047164,0.0078947,0.95596
71,5344,21.598,1.229,2.671,0,2,0.049252,0.025658,0.94632
72,5344.5,22.466,1.129,2.664,0,2,0.052117,0.030263,0.83143
73,5345,22.587,1.046,2.661,0,2,0.052518,0.032237,0.74701
74,5345.5,21.983,1.046,2.665,0,2,0.05052,0.029605,0.75768
75,5346,21.141,1.164,2.677,0,2,0.047753,0.021711,0.88834
76,5346.5,20.235,1.247,2.668,0,2,0.044797,0.027632,0.99203
77,5347,20.223,1.247,2.663,0,2,0.044759,0.030921,0.99391
78,5347.5,20.235,1.247,2.675,0,2,0.044797,0.023026,0.98973
79,5348,20.222,1.19,2.687,0,2,0.044755,0.015132,0.92903
80,5348.5,21.313,1.11,2.696,0,2,0.048316,0.0092105,0.82471
81,5349,22.06,1.028,2.697,0,2,0.050774,0.0085526,0.72763
82,5349.5,21.902,0.946,2.695,0,2,0.050253,0.0098684,0.64942
83,5350,21.732,0.884,2.692,0,2,0.049693,0.011842,0.59176
84,5350.5,21.594,0.909,2.706,0,2,0.049239,0.0026316,0.61488
85,5351,21.425,1.006,2.704,0,2,0.048684,0.0039474,0.71587
86,5351.5,21.498,1.125,2.69,0,2,0.048924,0.013158,0.83804
87,5352,21.95,1.138,2.679,0,2,0.050411,0.020395,0.84573
88,5352.5,22.418,1.156,2.664,0,2,0.051958,0.030263,0.85939
89,5353,22.804,1.155,2.66,0,2,0.053238,0.032895,0.85202
90,5353.5,22.681,1.094,2.67,0,2,0.05283,0.026316,0.79018
91,5354,22.598,0.989,2.68,0,2,0.052554,0.019737,0.68354
92,5354.5,22.475,0.885,2.69,0,2,0.052147,0.013158,0.5787
93,5355,22.764,0.765,2.699,0,2,0.053105,0.0072368,0.44999
94,5355.5,23.517,0.765,2.686,0,2,0.055614,0.015789,0.43921
95,5356,23.441,0.765,2.668,0,2,0.05536,0.027632,0.44666
96,5356.5,23.256,0.765,2.672,0,2,0.054743,0.025,0.44904
97,5357,23.195,0.765,2.685,0,2,0.054539,0.016447,0.44599
98,5357.5,23.564,0.783,2.682,0,2,0.055771,0.018421,0.45758
99,5358,23.957,0.805,2.674,0,2,0.057088,0.023684,0.47432
100,5358.5,24.26,0.868,2.687,0,2,0.058106,0.015132,0.52693
101,5359,24.659,0.938,2.688,0,2,0.059451,0.014474,0.58853
102,5359.5,25.158,1.008,2.685,0,2,0.061139,0.016447,0.64939
103,5360,25.742,1.058,2.684,0,2,0.063124,0.017105,0.68781
104,5360.5,26.272,1.087,2.682,0,2,0.064934,0.018421,0.7066
105,5361,26.846,1.052,2.69,0,2,0.066904,0.013158,0.65715
106,5361.5,27.385,1.016,2.705,0,2,0.068763,0.0032895,0.60506
107,5362,27.587,0.98,2.699,0,2,0.069462,0.0072368,0.56685
108,5362.5,27.37,0.943,2.69,0,2,0.068711,0.013158,0.53731
109,5363,26.661,0.926,2.687,0,2,0.066268,0.015132,0.53596
110,5363.5,25.614,0.926,2.69,0,2,0.062688,0.013158,0.55645
111,5364,24.581,0.925,2.688,0,2,0.059187,0.014474,0.57711
112,5364.5,23.903,0.925,2.688,0,2,0.056907,0.014474,0.5908
113,5365,24.109,0.926,2.697,0,2,0.057598,0.0085526,0.58469
114,5365.5,24.8,0.926,2.717,0,1,0.059927,0.09645,0.61466
115,5366,25.492,0.927,2.719,0,1,0.062273,0.095266,0.601
116,5366.5,26.19,0.927,2.716,0,1,0.064654,0.097041,0.5876
117,5367,26.27,1.033,2.715,0,1,0.064928,0.097633,0.69225
118,5367.5,25.633,1.131,2.705,0,2,0.062753,0.0032895,0.75613
119,5368,24.641,1.179,2.695,0,2,0.05939,0.0098684,0.8276
120,5368.5,23.748,1.196,2.686,0,2,0.056387,0.015789,0.86557
121,5369,22.71,1.211,2.688,0,2,0.052926,0.014474,0.90068
122,5369.5,22.102,1.303,2.697,0,2,0.050913,0.0085526,1.0018
123,5370,21.864,1.283,2.702,0,2,0.050128,0.0052632,0.98487
124,5370.5,21.929,1.207,2.7,0,2,0.050342,0.0065789,0.90824
125,5371,21.647,1.13,2.694,0,2,0.049413,0.010526,0.83878
126,5371.5,22.187,1.053,2.685,0,2,0.051194,0.016447,0.75406
127,5372,22.705,0.976,2.678,0,2,0.052909,0.021053,0.66907
128,5372.5,24.683,0.898,2.67,0,2,0.059532,0.026316,0.55397
129,5373,31.179,0.823,2.668,0,2,0.082097,0.027632,0.34424
130,5373.5,32.689,0.806,2.678,0,2,0.087526,0.021053,0.29137
131,5374,34.2,0.813,2.693,0,2,0.093031,0.011184,0.2604
132,5374.5,35.883,0.822,2.705,0,2,0.099248,0.0032895,0.22815
133,5375,35.178,0.906,2.713,0,1,0.096633,0.098817,0.37561
134,5375.5,33.446,1.697,2.706,0,2,0.090275,0.0026316,1.1567
135,5376,27.063,2.803,2.677,0,2,0.067652,0.021711,2.4079
136,5376.5,22.915,5.161,2.654,0,2,0.053607,0.036842,4.8578
137,5377,21.055,8.008,2.548,0,2,0.047471,0.10658,7.7765
138,5377.5,18.975,8.008,2.561,0,2,0.040726,0.098026,7.8127
139,5378,17.612,6.885,2.546,0,2,0.036371,0.10789,6.7207
140,5378.5,17.149,3.227,2.692,0,2,0.034904,0.011842,3.0235
141,5379,16.971,0.72,2.681,0,2,0.034341,0.019079,0.52349
142,5379.5,17.231,0.507,2.687,0,2,0.035163,0.015132,0.30359
143,5380,17.62,0.598,2.684,0,2,0.036397,0.017105,0.38817
144,5380.5,17.846,0.503,2.69,0,2,0.037115,0.013158,0.28689
145,5381,18.218,0.489,2.706,0,2,0.038301,0.0026316,0.26051
146,5381.5,18.458,0.478,2.706,0,2,0.039068,0.0026316,0.24491
147,5382,18.822,0.479,2.698,0,2,0.040235,0.0078947,0.24154
148,5382.5,19.065,0.506,2.69,0,2,0.041015,0.013158,0.26649
149,5383,19.429,0.568,2.681,0,2,0.042188,0.019079,0.32441
150,5383.5,19.461,0.63,2.673,0,2,0.042291,0.024342,0.38842
151,5384,18.424,0.691,2.707,0,2,0.038959,0.0019737,0.45823
152,5384.5,17.748,0.726,2.701,0,2,0.036804,0.0059211,0.50814
153,5385,17.265,0.726,2.687,0,2,0.035271,0.015132,0.52194
154,5385.5,16.823,0.726,2.678,0,2,0.033874,0.021053,0.53328
155,5386,16.753,0.688,2.664,0,2,0.033653,0.030263,0.50121
156,5386.5,16.552,0.605,2.667,0,2,0.03302,0.028289,0.42102
157,5387,16.465,0.523,2.691,0,2,0.032747,0.0125,0.33277
158,5387.5,16.29,0.46,2.707,0,2,0.032197,0.0019737,0.26781
159,5388,16.189,0.414,2.708,0,2,0.03188,0.0013158,0.22338
160,5388.5,17.177,0.372,2.708,0,2,0.034992,0.0013158,0.1627
161,5389,18.005,0.336,2.703,0,2,0.037622,0.0046053,0.11257
162,5389.5,20.78,0.364,2.699,0,2,0.046572,0.0072368,0.088184
163,5390,23.396,0.454,2.702,0,2,0.05521,0.0052632,0.12537
164,5390.5,26.17,0.826,2.7,0,2,0.064585,0.0065789,0.44178
165,5391,29.364,1.568,2.674,0,2,0.075663,0.023684,1.1259
166,5391.5,27.253,2.365,2.652,0,2,0.068307,0.038158,1.9742
167,5392,24.238,6.95,2.601,0,2,0.058032,0.071711,6.6377
168,5392.5,21.483,8.446,2.53,0,2,0.048874,0.11842,8.212
169,5393,19.428,9.779,2.506,0,2,0.042185,0.13421,9.593
170,5393.5,19.069,9.698,2.513,0,2,0.041028,0.12961,9.5166
171,5394,18.737,4.719,2.628,0,2,0.039962,0.053947,4.5062
172,5394.5,18.944,0.885,2.67,0,2,0.040626,0.026316,0.6544
173,5395,18.918,0.733,2.679,0,2,0.040543,0.020395,0.49994
174,5395.5,19.109,0.646,2.691,0,2,0.041157,0.0125,0.40531
175,5396,19.078,0.62,2.685,0,2,0.041057,0.016447,0.38188
176,5396.5,17.683,0.592,2.673,0,2,0.036597,0.024342,0.38459
177,5397,17.043,0.563,2.659,0,2,0.034569,0.033553,0.37236
178,5397.5,16.591,0.538,2.668,0,2,0.033143,0.027632,0.35296
179,5398,16.637,0.517,2.683,0,2,0.033288,0.017763,0.32615
180,5398.5,16.821,0.496,2.695,0,2,0.033868,0.0098684,0.29773
181,5399,16.889,0.471,2.701,0,2,0.034082,0.0059211,0.26947
182,5399.5,18.43,0.447,2.701,0,2,0.038979,0.0059211,0.21609
183,5400,20.106,0.471,2.698,0,2,0.044379,0.0078947,0.20868
184,5400.5,20.62,0.512,2.692,0,2,0.04605,0.011842,0.24162
185,5401,20.349,0.562,2.688,0,2,0.045168,0.014474,0.29823
186,5401.5,19.766,0.617,2.683,0,2,0.043277,0.017763,0.36622
187,5402,18.885,0.688,2.674,0,2,0.040437,0.023684,0.45722
188,5402.5,18.095,0.759,2.666,0,2,0.037909,0.028947,0.54602
189,5403,17.213,0.844,2.67,0,2,0.035106,0.026316,0.64652
190,5403.5,16.208,0.804,2.679,0,2,0.031939,0.020395,0.62256
191,5404,16.247,0.708,2.688,0,2,0.032062,0.014474,0.52287
192,5404.5,16.404,0.591,2.698,0,2,0.032555,0.0078947,0.39962
193,5405,16.478,0.474,2.706,0,2,0.032787,0.0026316,0.27859
194,5405.5,16.762,0.416,2.708,0,2,0.033682,0.0013158,0.21457
195,5406,17.104,0.464,2.709,0,2,0.034762,0.00065789,0.25576
196,5406.5,17.503,0.514,2.704,0,2,0.036025,0.0039474,0.29982
197,5407,17.854,0.562,2.691,0,2,0.037141,0.0125,0.34541
198,5407.5,18.244,0.609,2.681,0,2,0.038384,0.019079,0.38823
199,5408,18.604,0.656,2.688,0,2,0.039536,0.014474,0.42602
200,5408.5,18.728,0.731,2.697,0,2,0.039933,0.0085526,0.49568
201,5409,18.664,0.842,2.697,0,2,0.039728,0.0085526,0.60791
202,5409.5,18.612,0.954,2.701,0,2,0.039561,0.0059211,0.71959
203,5410,18.551,1.066,2.704,0,2,0.039366,0.0039474,0.83178
204,5410.5,18.497,1.047,2.706,0,2,0.039193,0.0026316,0.81316
205,5411,18.438,0.87,2.706,0,2,0.039004,0.0026316,0.63729
206,5411.5,18.383,0.694,2.706,0,2,0.038828,0.0026316,0.46235
207,5412,18.325,0.604,2.705,0,2,0.038643,0.0032895,0.37379
208,5412.5,18.269,0.651,2.707,0,2,0.038464,0.0019737,0.4212
209,5413,18.21,0.745,2.681,0,2,0.038276,0.019079,0.52489
210,5413.5,18.155,0.84,2.685,0,2,0.0381,0.016447,0.61962
211,5414,18.095,0.857,2.695,0,2,0.037909,0.0098684,0.63448
212,5414.5,18.042,0.805,2.695,0,2,0.03774,0.0098684,0.5835
213,5415,18.069,0.784,2.696,0,2,0.037826,0.0092105,0.56165
214,5415.5,18.141,0.765,2.696,0,2,0.038055,0.0092105,0.54127
215,5416,18.206,0.801,2.7,0,2,0.038263,0.0065789,0.57471
216,5416.5,18.278,0.836,2.695,0,2,0.038493,0.0098684,0.60998
217,5417,18.342,0.871,2.697,0,2,0.038697,0.0085526,0.64309
218,5417.5,18.503,0.874,2.702,0,2,0.039212,0.0052632,0.64136
219,5418,18.841,0.855,2.697,0,2,0.040296,0.0085526,0.6175
220,5418.5,19.186,0.837,2.685,0,2,0.041405,0.016447,0.5968
221,5419,19.525,0.818,2.7,0,2,0.042498,0.0065789,0.5663
222,5419.5,19.87,0.799,2.696,0,2,0.043613,0.0092105,0.54192
223,5420,20.209,0.78,2.69,0,2,0.044713,0.013158,0.5183
224,5420.5,20.554,0.765,2.7,0,2,0.045835,0.0065789,0.49328
225,5421,20.893,0.796,2.699,0,2,0.046941,0.0072368,0.51797
226,5421.5,21.238,0.942,2.691,0,2,0.048071,0.0125,0.65983
227,5422,21.577,1.145,2.698,0,2,0.049183,0.0078947,0.85385
228,5422.5,21.921,1.348,2.69,0,2,0.050316,0.013158,1.0527
229,5423,22.261,1.908,2.668,0,2,0.051438,0.027632,1.6132
230,5423.5,22.605,2.817,2.677,0,2,0.052577,0.021711,2.5124
231,5424,22.944,2.699,2.665,0,2,0.053703,0.029605,2.3916
232,5424.5,23.554,2.537,2.656,0,2,0.055738,0.035526,2.2203
233,5425,24.66,2.374,2.66,0,2,0.059454,0.032895,2.0337
234,5425.5,25.779,2.173,2.662,0,2,0.06325,0.031579,1.8093
235,5426,26.88,2.756,2.642,0,2,0.067021,0.044737,2.3762
236,5426.5,27.958,3.52,2.617,0,2,0.070749,0.061184,3.1261
237,5427,27.938,4.041,2.588,0,2,0.07068,0.080263,3.6571
238,5427.5,27.009,3.944,2.616,0,2,0.067466,0.061842,3.5701
239,5428,25.985,2.515,2.67,0,2,0.063953,0.026316,2.1444
240,5428.5,25.045,2.45,2.664,0,2,0.060756,0.030263,2.1006
241,5429,23.996,2.374,2.669,0,2,0.057219,0.026974,2.0442
242,5429.5,23.211,2.414,2.682,0,2,0.054592,0.018421,2.0957
243,5430,23.011,2.897,2.694,0,2,0.053926,0.010526,2.5787
244,5430.5,23.017,3.033,2.708,0,2,0.053946,0.0013158,2.71
245,5431,22.802,3.073,2.709,0,2,0.053231,0.00065789,2.7539
246,5431.5,22.995,2.823,2.709,0,2,0.053873,0.00065789,2.5001
247,5432,23.197,2.311,2.709,0,2,0.054546,0.00065789,1.9841
248,5432.5,23.61,2.203,2.709,0,2,0.055925,0.00065789,1.8678
249,5433,26.29,2.173,2.71,0,2,0.064996,0,1.783
250,5433.5,28.756,2.484,2.705,0,2,0.073531,0.0032895,2.0445
251,5434,30.459,2.825,2.688,0,2,0.079532,0.014474,2.355
252,5434.5,31.252,3.425,2.684,0,2,0.082357,0.017105,2.9394
253,5435,31.951,4.36,2.691,0,2,0.084864,0.0125,3.8571
254,5435.5,32.348,4.894,2.683,0,2,0.086294,0.017763,4.3851
255,5436,32.7,4.95,2.674,0,2,0.087566,0.023684,4.4364
256,5436.5,33.095,4.909,2.666,0,2,0.088998,0.028947,4.3895
257,5437,33.489,4.782,2.666,0,2,0.090432,0.028947,4.2539
258,5437.5,34.154,4.646,2.667,0,2,0.092863,0.028289,4.103
259,5438,34.945,4.577,2.672,0,2,0.095772,0.025,4.0149
260,5438.5,35.49,4.604,2.676,0,2,0.097789,0.022368,4.0285
261,5439,36.498,4.661,2.674,0,2,0.10154,0.023684,4.0636
262,5439.5,37.512,4.839,2.671,0,2,0.10535,0.025658,4.2197
263,5440,38.707,5.305,2.677,0,2,0.10989,0.021711,4.6565
264,5440.5,42.353,6.013,2.66,0,2,0.12401,0.032895,5.2854
265,5441,45.843,6.66,2.598,0,2,0.13796,0.073684,5.8691
266,5441.5,49.19,10.291,2.581,0,2,0.15173,0.084868,9.423
267,5442,48.702,13.4,2.557,0,2,0.1497,0.10066,12.552
268,5442.5,47.892,13.4,2.559,0,2,0.14634,0.099342,12.572
269,5443,47.477,11.992,2.569,0,2,0.14463,0.092763,11.171
270,5443.5,44.479,12.757,2.576,0,2,0.13246,0.088158,12.006
271,5444,42.184,11.855,2.599,0,2,0.12335,0.073026,11.151
272,5444.5,39.81,10.41,2.633,0,2,0.11411,0.050658,9.7507
273,5445,38.449,8.965,2.665,0,2,0.1089,0.029605,8.3264
274,5445.5,38.101,7.52,2.69,0,2,0.10758,0.013158,6.8811
275,5446,38.761,6.318,2.694,0,2,0.11009,0.010526,5.6627
276,5446.5,41.401,6.166,2.681,0,2,0.12028,0.019079,5.4539
277,5447,44.07,6.036,2.673,0,2,0.13082,0.024342,5.2633
278,5447.5,46.689,6.86,2.668,0,2,0.1414,0.027632,6.0254
279,5448,49.297,8.106,2.676,0,2,0.15218,0.022368,7.2041
280,5448.5,49.606,9.353,2.7,0,2,0.15347,0.0065789,8.4354
281,5449,49.242,10.546,2.696,0,2,0.15195,0.0092105,9.6389
282,5449.5,47.095,11.658,2.632,0,2,0.14306,0.051316,10.825
283,5450,42.922,11.448,2.636,0,2,0.12626,0.048684,10.715
284,5450.5,40.911,8.371,2.641,0,2,0.11837,0.045395,7.6835
285,5451,39.095,6.549,2.649,0,2,0.11137,0.040132,5.9009
286,5451.5,37.532,6.664,2.654,0,2,0.10543,0.036842,6.0498
287,5452,36.489,6.324,2.682,0,2,0.10151,0.018421,5.7242
288,5452.5,35.256,6.282,2.688,0,2,0.096922,0.014474,5.7077
289,5453,34.561,6.21,2.686,0,2,0.094357,0.015789,5.6518
290,5453.5,34.341,6.114,2.682,0,2,0.093549,0.018421,5.5619
291,5454,34.281,5.992,2.687,0,2,0.093328,0.015132,5.4396
292,5454.5,34.619,5.846,2.684,0,2,0.094571,0.017105,5.2871
293,5455,35.371,5.802,2.677,0,2,0.097347,0.021711,5.2288
294,5455.5,35.99,5.951,2.687,0,2,0.099647,0.015132,5.3607
295,5456,36.735,6.12,2.689,0,2,0.10243,0.013816,5.5123
296,5456.5,37.111,6.407,2.685,0,2,0.10384,0.016447,5.7922
297,5457,36.431,6.922,2.682,0,2,0.10129,0.018421,6.3235
298,5457.5,35.994,6.757,2.689,0,2,0.099662,0.013816,6.1659
299,5458,35.528,6.342,2.691,0,2,0.097929,0.0125,5.7607
300,5458.5,34.974,5.926,2.684,0,2,0.095879,0.017105,5.3593
301,5459,34.496,5.511,2.684,0,2,0.094118,0.017105,4.9548
302,5459.5,34.243,5.07,2.681,0,2,0.093189,0.019079,4.5204
303,5460,34.392,4.909,2.674,0,2,0.093736,0.023684,4.3584
304,5460.5,34.503,4.971,2.694,0,2,0.094144,0.010526,4.4114
305,5461,34.639,5.036,2.704,0,2,0.094644,0.0039474,4.4701
306,5461.5,34.762,4.974,2.694,0,2,0.095097,0.010526,4.4087
307,5462,34.887,4.771,2.68,0,2,0.095558,0.019737,4.2075
308,5462.5,35.02,4.547,2.678,0,2,0.096049,0.021053,3.9812
309,5463,35.135,4.547,2.674,0,2,0.096474,0.023684,3.98
310,5463.5,35.277,4.703,2.698,0,2,0.096999,0.0078947,4.125
311,5464,35.384,5.006,2.696,0,2,0.097396,0.0092105,4.4262
312,5464.5,35.536,5.309,2.684,0,2,0.097959,0.017105,4.7298
313,5465,35.631,5.612,2.675,0,2,0.098312,0.023026,5.0336
314,5465.5,35.799,5.915,2.684,0,2,0.098936,0.017105,5.3299
315,5466,35.871,6.197,2.665,0,2,0.099204,0.029605,5.6166
316,5466.5,36.077,5.936,2.671,0,2,0.099971,0.025658,5.349
317,5467,37.051,5.693,2.686,0,2,0.10362,0.015789,5.0792
318,5467.5,38.585,5.473,2.687,0,2,0.10942,0.015132,4.824
319,5468,40.432,5.578,2.681,0,2,0.11651,0.019079,4.8885
320,5468.5,42.604,5.727,2.676,0,2,0.125,0.022368,4.9882
321,5469,44.391,5.915,2.671,0,2,0.1321,0.025658,5.1352
322,5469.5,46.62,6.72,2.667,0,2,0.14112,0.028289,5.8874
323,5470,48.357,8.907,2.672,0,2,0.14827,0.025,8.0299
324,5470.5,50.882,10.827,2.677,0,2,0.15885,0.021711,9.8847
325,5471,50.602,12.748,2.682,0,2,0.15767,0.018421,11.811
326,5471.5,43.527,14.326,2.687,0,2,0.12866,0.015132,13.562
327,5472,40.966,9.346,2.692,0,2,0.11859,0.011842,8.6404
328,5472.5,39.39,7.457,2.697,0,2,0.1125,0.0085526,6.7863
329,5473,37.404,6.603,2.701,0,2,0.10495,0.0059211,5.9763
330,5473.5,36.889,6.126,2.7,0,2,0.10301,0.0065789,5.5112
331,5474,35.965,6.022,2.7,0,2,0.099554,0.0065789,5.428
332,5474.5,36.137,6.001,2.696,0,2,0.10019,0.0092105,5.4044
333,5475,36.085,6.278,2.68,0,2,0.1,0.019737,5.6879
334,5475.5,36.211,6.176,2.661,0,2,0.10047,0.032237,5.5893
335,5476,36.199,6.095,2.654,0,2,0.10043,0.036842,5.5109
336,5476.5,36.299,5.996,2.673,0,2,0.1008,0.024342,5.4034
337,5477,36.301,6.187,2.679,0,2,0.10081,0.020395,5.5924
338,5477.5,36.396,6.6,2.655,0,2,0.10116,0.036184,6.0111
339,5478,37.114,6.475,2.666,0,2,0.10385,0.028947,5.8664
340,5478.5,37.477,6.068,2.713,0,1,0.10522,0.098817,5.4861
341,5479,37.801,5.662,2.702,0,2,0.10645,0.0052632,5.026
342,5479.5,38.239,5.191,2.683,0,2,0.10811,0.017763,4.5512
343,5480,38.561,5.433,2.664,0,2,0.10933,0.030263,4.7922
344,5480.5,39.004,6.99,2.646,0,2,0.11102,0.042105,6.3449
345,5481,39.514,9.054,2.627,0,2,0.11297,0.054605,8.4035
346,5481.5,39.159,9.175,2.6,0,2,0.11161,0.072368,8.5415
347,5482,38.723,8.626,2.608,0,2,0.10995,0.067105,7.9999
348,5482.5,38.352,7.252,2.637,0,2,0.10853,0.048026,6.6248
349,5483,37.936,5.667,2.667,0,2,0.10696,0.028289,5.0394
350,5483.5,37.545,5.433,2.673,0,2,0.10548,0.024342,4.8123
351,5484,37.142,5.732,2.672,0,2,0.10396,0.025,5.1207
352,5484.5,37.133,5.933,2.661,0,2,0.10393,0.032237,5.3256
353,5485,37.149,5.859,2.674,0,2,0.10399,0.023684,5.2469
354,5485.5,37.128,5.642,2.685,0,2,0.10391,0.016447,5.0268
355,5486,37.154,5.312,2.699,0,2,0.104,0.0072368,4.6916
356,5486.5,37.124,5.519,2.69,0,2,0.10389,0.013158,4.9022
357,5487,37.155,5.954,2.696,0,2,0.10401,0.0092105,5.3346
358,5487.5,37.124,6.39,2.683,0,2,0.10389,0.017763,5.7755
359,5488,36.471,6.825,2.699,0,2,0.10144,0.0072368,6.22
360,5488.5,35.655,7.261,2.689,0,2,0.098401,0.013816,6.6775
361,5489,34.23,7.696,2.706,0,2,0.093141,0.0026316,7.1385
362,5489.5,32.495,8.33,2.693,0,2,0.086825,0.011184,7.8146
363,5490,30.81,7.679,2.665,0,2,0.08078,0.029605,7.2091
364,5490.5,29.078,6.483,2.661,0,2,0.074659,0.032237,6.0512
365,5491,28.566,5.286,2.678,0,2,0.072867,0.021053,4.8593
366,5491.5,28.98,4.185,2.712,0,2,0.074315,-0.0013158,3.7385
367,5492,29.436,4.097,2.707,0,2,0.075917,0.0019737,3.6425
368,5492.5,29.85,4.024,2.703,0,2,0.077376,0.0046053,3.562
369,5493,30.305,3.991,2.7,0,2,0.078986,0.0065789,3.5204
370,5493.5,30.721,3.96,2.691,0,2,0.080464,0.0125,3.4835
371,5494,29.814,3.93,2.682,0,2,0.077249,0.018421,3.4757
372,5494.5,28.087,3.903,2.673,0,2,0.071197,0.024342,3.488
373,5495,26.45,3.641,2.665,0,2,0.065544,0.029605,3.2625
374,5495.5,24.632,3.411,2.655,0,2,0.059359,0.036184,3.0729
