,DEPTH,GR,NPHI,DENSITY,PEF,LITH,VSHALE,DPHI,EPOR12
30,4548.5,17.05,0.78,2.714,4.229,2,0.083766,-0.0026316,0.61651
31,4549,18.083,0.85,2.717,4.22,2,0.089476,-0.0046053,0.65102
32,4549.5,20.012,1.06,2.721,4.309,2,0.10035,-0.0072368,0.67782
33,4550,21.883,1.108,2.721,4.363,2,0.11117,-0.0072368,0.78362
34,4550.5,23.065,1.167,2.719,4.372,2,0.11814,-0.0059211,0.83713
35,4551,22.217,1.083,2.714,4.383,2,0.11313,-0.0026316,0.81733
36,4551.5,20.12,0.98,2.713,4.387,2,0.10097,-0.0019737,0.72259
37,4552,18.2,0.734,2.718,4.368,2,0.090128,-0.0052632,0.71716
38,4552.5,16.261,0.523,2.723,4.358,2,0.079458,-0.0085526,0.69627
39,4553,14.787,0.3,2.722,4.433,2,0.071528,-0.0078947,0.71228
40,4553.5,13.726,0.207,2.72,4.453,2,0.065915,-0.0065789,0.69077
41,4554,12.931,0.138,2.709,4.72,2,0.061761,0.00065789,0.67181
42,4554.5,12.674,0.131,2.704,4.687,2,0.060428,0.0039474,0.65766
43,4555,12.696,0.124,2.697,4.612,2,0.060542,0.0085526,0.66023
44,4555.5,12.75,0.117,2.706,4.542,2,0.060822,0.0026316,0.67005
45,4556,13.011,0.109,2.721,4.631,2,0.062177,-0.0072368,0.69525
46,4556.5,12.631,0.102,2.727,4.738,2,0.060205,-0.011184,0.67705
47,4557,11.353,0.109,2.723,4.703,2,0.053645,-0.0085526,0.59351
48,4557.5,10.553,0.122,2.719,4.621,2,0.049594,-0.0059211,0.53709
49,4558,9.293,0.134,2.716,4.547,2,0.043301,-0.0039474,0.45459
50,4558.5,9.179,0.147,2.712,4.547,2,0.042737,-0.0013158,0.44001
51,4559,9.455,0.16,2.71,4.464,2,0.044105,0,0.44926
52,4559.5,10.542,0.173,2.711,4.322,2,0.049539,-0.00065789,0.5083
53,4560,11.508,0.186,2.711,4.355,2,0.054435,-0.00065789,0.56054
54,4560.5,12.033,0.199,2.715,4.589,2,0.057122,-0.0032895,0.5876
55,4561,12.735,0.212,2.718,4.802,2,0.060744,-0.0052632,0.62556
56,4561.5,14.45,0.239,2.72,4.946,2,0.069737,-0.0065789,0.72063
57,4562,15.182,0.29,2.716,4.885,2,0.073638,-0.0039474,0.74063
58,4562.5,14.884,0.516,2.708,4.969,2,0.072045,0.0013158,0.60588
59,4563,13.762,0.797,2.701,5.014,2,0.066105,0.0059211,0.39179
60,4563.5,12.992,1.033,2.695,5.045,2,0.062079,0.0098684,0.22351
61,4564,13.992,1.18,2.692,4.975,2,0.067315,0.011842,0.21186
62,4564.5,15.982,1.203,2.69,4.745,2,0.077945,0.013158,0.32726
63,4565,16.518,1.179,2.693,4.527,2,0.080856,0.011184,0.37518
64,4565.5,16.229,0.898,2.697,4.441,2,0.079284,0.0085526,0.49813
65,4566,15.563,0.645,2.7,4.487,2,0.075683,0.0065789,0.58241
66,4566.5,14.952,0.433,2.705,4.613,2,0.072408,0.0032895,0.65075
67,4567,11.963,0.334,2.707,4.566,2,0.056762,0.0019737,0.51316
68,4567.5,10.451,0.248,2.71,4.492,2,0.049081,0,0.46497
69,4568,10.304,0.198,2.712,4.412,2,0.048342,-0.0013158,0.48177
70,4568.5,10.942,0.18,2.713,4.378,2,0.051559,-0.0019737,0.52969
71,4569,12.883,0.18,2.714,4.379,2,0.061512,-0.0026316,0.64946
72,4569.5,12.845,0.18,2.713,4.397,2,0.061315,-0.0019737,0.64676
73,4570,11.982,0.18,2.714,4.575,2,0.05686,-0.0026316,0.59363
74,4570.5,11.292,0.18,2.713,4.796,2,0.053334,-0.0019737,0.551
75,4571,10.747,0.18,2.71,5.017,2,0.050573,0,0.51687
76,4571.5,10.571,0.18,2.703,5.14,2,0.049685,0.0046053,0.50392
77,4572,11.024,0.18,2.694,5.211,2,0.051974,0.010526,0.52842
78,4572.5,11.855,0.186,2.692,5.135,2,0.056208,0.011842,0.57558
79,4573,12.69,0.196,2.692,4.896,2,0.060511,0.011842,0.62221
80,4573.5,13.474,0.206,2.693,4.595,2,0.064594,0.011184,0.66654
81,4574,13.195,0.217,2.694,4.396,2,0.063136,0.010526,0.64387
82,4574.5,11.892,0.227,2.696,4.563,2,0.056398,0.0092105,0.55867
83,4575,11.023,0.237,2.699,4.856,2,0.051969,0.0072368,0.50151
84,4575.5,11.037,0.247,2.702,5.107,2,0.05204,0.0052632,0.49835
85,4576,11.775,0.259,2.704,4.718,2,0.055799,0.0039474,0.53811
86,4576.5,12.288,0.287,2.707,4.36,2,0.058434,0.0019737,0.55672
87,4577,12.497,0.364,2.709,4.444,2,0.059512,0.00065789,0.53182
88,4577.5,13.784,0.465,2.71,4.552,2,0.06622,0,0.56214
89,4578,14.833,0.564,2.706,4.686,2,0.071773,0.0026316,0.57796
90,4578.5,16.687,0.66,2.7,4.746,2,0.081778,0.0065789,0.64805
91,4579,18.978,0.623,2.697,4.864,2,0.094487,0.0085526,0.81806
92,4579.5,20.363,0.587,2.701,5.041,2,0.10236,0.0059211,0.93185
93,4580,18.851,0.551,2.706,5.042,2,0.093772,0.0026316,0.84845
94,4580.5,16.476,0.515,2.711,4.891,2,0.080627,-0.00065789,0.71036
95,4581,14.817,0.514,2.712,4.695,2,0.071688,-0.0013158,0.60391
96,4581.5,14.791,0.539,2.709,4.576,2,0.071549,0.00065789,0.58876
97,4582,15.184,0.564,2.708,4.665,2,0.073648,0.0013158,0.60112
98,4582.5,15.049,0.589,2.705,4.808,2,0.072926,0.0032895,0.57897
99,4583,13.797,0.614,2.702,4.763,2,0.066289,0.0052632,0.48583
100,4583.5,12.493,0.644,2.701,4.438,2,0.059491,0.0059211,0.38894
101,4584,11.913,0.617,2.703,4.033,2,0.056506,0.0046053,0.36727
102,4584.5,12.176,0.534,2.713,4.054,2,0.057857,-0.0019737,0.42827
103,4585,13.305,0.46,2.721,4.191,2,0.06371,-0.0072368,0.53814
104,4585.5,13.804,0.459,2.726,4.313,2,0.066325,-0.010526,0.57167
105,4586,13.764,0.459,2.72,4.335,2,0.066115,-0.0065789,0.56717
106,4586.5,13.96,0.337,2.713,4.365,2,0.067146,-0.0019737,0.63824
107,4587,14.778,0.331,2.708,4.393,2,0.07148,0.0013158,0.6916
108,4587.5,15.362,0.325,2.708,4.397,2,0.074603,0.0013158,0.73208
109,4588,15.266,0.319,2.71,4.228,2,0.074088,0,0.72955
110,4588.5,15.17,0.313,2.711,3.967,2,0.073574,-0.00065789,0.72671
111,4589,15.746,0.307,2.712,4.02,2,0.076669,-0.0013158,0.76719
112,4589.5,16.538,0.3,2.713,4.333,2,0.080965,-0.0019737,0.82257
113,4590,16.407,0.273,2.71,4.64,2,0.080252,0,0.82652
114,4590.5,14.558,0.24,2.708,4.954,2,0.07031,0.0013158,0.72306
115,4591,12.528,0.207,2.701,5.135,2,0.059672,0.0059211,0.60961
116,4591.5,11.611,0.18,2.699,5.28,2,0.05496,0.0072368,0.5659
117,4592,10.626,0.213,2.694,5.372,2,0.049962,0.010526,0.48778
118,4592.5,10.441,0.241,2.692,5.212,2,0.049031,0.011842,0.46195
119,4593,11.446,0.27,2.687,4.921,2,0.054118,0.015132,0.50686
120,4593.5,13.372,0.298,2.686,4.715,2,0.06406,0.015789,0.61183
121,4594,15.233,0.326,2.689,4.58,2,0.073911,0.013816,0.71702
122,4594.5,17.301,0.306,2.697,4.506,2,0.085146,0.0085526,0.86448
123,4595,17.2,0.08,2.716,4.514,2,0.084591,-0.0039474,0.97706
124,4595.5,15.958,-0.46,2.721,4.557,2,0.077815,-0.0072368,0.60847
125,4596,14.865,-0.637,2.724,4.578,2,0.071944,-0.0092105,0.41285
126,4596.5,13.786,-0.719,2.723,4.569,2,0.066231,-0.0085526,0.28632
127,4597,12.667,-0.771,2.723,4.631,2,0.060392,-0.0085526,0.17949
128,4597.5,11.619,-0.738,2.723,4.733,2,0.055001,-0.0085526,0.13813
129,4598,11.081,-0.7,2.722,4.824,2,0.052263,-0.0078947,0.13215
130,4598.5,11.091,-0.534,2.72,4.947,2,0.052314,-0.0065789,0.25014
131,4599,11.053,-0.336,2.716,4.909,2,0.052121,-0.0039474,0.38785
132,4599.5,11.088,-0.138,2.712,4.834,2,0.052298,-0.0013158,0.52999
133,4600,11.189,0.02,2.711,4.798,2,0.052811,-0.00065789,0.62406
134,4600.5,12.489,0.084,2.712,4.759,2,0.059471,-0.0013158,0.67231
135,4601,13.482,0.137,2.711,4.715,2,0.064636,-0.00065789,0.70746
136,4601.5,13.936,0.19,2.708,4.671,2,0.06702,0.0013158,0.70858
137,4602,14.109,0.244,2.706,4.541,2,0.067932,0.0026316,0.69187
138,4602.5,15.007,0.3,2.706,4.405,2,0.072702,0.0026316,0.7211
139,4603,15.81,0.3,2.705,4.275,2,0.077015,0.0032895,0.77253
140,4603.5,16.711,0.3,2.706,4.307,2,0.08191,0.0026316,0.8316
141,4604,17.224,0.3,2.705,4.399,2,0.084723,0.0032895,0.86503
142,4604.5,17.005,0.287,2.706,4.496,2,0.083519,0.0026316,0.85742
143,4605,16.796,0.245,2.707,4.512,2,0.082374,0.0019737,0.865
144,4605.5,17.207,0.203,2.71,4.521,2,0.084629,0,0.91405
145,4606,17.66,0.191,2.711,4.744,2,0.087129,-0.00065789,0.95037
146,4606.5,17.665,0.22,2.71,4.849,2,0.087156,0,0.93587
147,4607,16.714,0.303,2.707,4.786,2,0.081926,0.0019737,0.83062
148,4607.5,15.71,0.54,2.7,4.607,2,0.076475,0.0065789,0.64441
149,4608,14.685,0.52,2.702,4.581,2,0.070985,0.0052632,0.58919
150,4608.5,15.006,0.396,2.707,4.626,2,0.072696,0.0019737,0.67337
151,4609,16.098,0.32,2.711,4.657,2,0.078573,-0.00065789,0.78321
152,4609.5,17.095,0.381,2.71,4.6,2,0.084013,0,0.81766
153,4610,17.764,0.419,2.708,4.557,2,0.087704,0.0013158,0.8423
154,4610.5,17.528,0.419,2.706,4.592,2,0.086399,0.0026316,0.82597
155,4611,17.197,0.419,2.704,4.621,2,0.084574,0.0039474,0.80342
156,4611.5,16.942,0.326,2.705,4.785,2,0.083174,0.0032895,0.83344
157,4612,15.82,0.233,2.709,4.967,2,0.077069,0.00065789,0.808
158,4612.5,14.009,0.151,2.712,5.15,2,0.067405,-0.0013158,0.73401
159,4613,12.603,0.059,2.714,5.201,2,0.06006,-0.0026316,0.69254
160,4613.5,11.771,0.037,2.714,5.02,2,0.055778,-0.0026316,0.65216
161,4614,11.289,0.045,2.712,4.876,2,0.053319,-0.0013158,0.61799
162,4614.5,10.845,0.142,2.712,4.849,2,0.051068,-0.0013158,0.54247
163,4615,10.951,0.221,2.714,4.791,2,0.051604,-0.0026316,0.51006
164,4615.5,11.953,0.244,2.712,4.69,2,0.056711,-0.0013158,0.55919
165,4616,15.879,0.375,2.704,4.419,2,0.077388,0.0039474,0.73918
166,4616.5,23.694,0.917,2.69,4.146,2,0.12189,0.013158,0.99766
167,4617,30.683,1.74,2.684,4.172,2,0.1658,0.017105,1.1111
168,4617.5,38.951,NaN,2.684,4.233,2,0.22328,0.017105,NaN
169,4618,36.358,NaN,2.689,4.308,2,0.20457,0.013816,NaN
170,4618.5,25.038,0.682,2.699,4.402,2,0.13003,0.0072368,1.2157
171,4619,13.897,0.26,2.702,4.432,2,0.066815,0.0052632,0.66914
172,4619.5,11.131,0.136,2.707,4.305,2,0.052516,0.0019737,0.56121
173,4620,10.354,0.077,2.709,4.181,2,0.048593,0.00065789,0.54429
174,4620.5,10.437,0.018,2.714,4.204,2,0.049011,-0.0026316,0.58044
175,4621,11.542,-0.042,2.717,4.292,2,0.054608,-0.0046053,0.62542
176,4621.5,11.999,-0.055,2.718,4.373,2,0.056947,-0.0052632,0.6443
177,4622,11.996,-0.048,2.716,4.446,2,0.056932,-0.0039474,0.64912
178,4622.5,11.688,-0.041,2.713,4.391,2,0.055354,-0.0019737,0.63522
179,4623,11.442,-0.034,2.712,4.38,2,0.054098,-0.0013158,0.62512
180,4623.5,11.175,-0.027,2.716,4.361,2,0.05274,-0.0039474,0.61358
181,4624,11.023,-0.02,2.723,4.26,2,0.051969,-0.0085526,0.60824
182,4624.5,10.947,-0.013,2.727,4.111,2,0.051584,-0.011184,0.60688
183,4625,10.843,-0.006,2.731,4.042,2,0.051058,-0.013816,0.60278
184,4625.5,10.893,0.001,2.734,4.078,2,0.051311,-0.015789,0.60833
185,4626,11.115,0.008,2.736,4.494,2,0.052435,-0.017105,0.62467
186,4626.5,11.302,0.015,2.737,4.675,2,0.053385,-0.017763,0.63924
187,4627,10.925,0.017,2.734,4.739,2,0.051472,-0.015789,0.61706
188,4627.5,9.843,0.01,2.729,4.792,2,0.046035,-0.0125,0.55118
189,4628,8.52,0.002,2.726,5.105,2,0.039493,-0.010526,0.46965
190,4628.5,7.139,-0.005,2.72,5.074,2,0.032784,-0.0065789,0.38762
191,4629,7.107,-0.013,2.713,4.886,2,0.03263,-0.0019737,0.38227
192,4629.5,8.105,-0.021,2.708,4.744,2,0.037464,0.0013158,0.43469
193,4630,9.071,-0.029,2.708,4.717,2,0.042204,0.0013158,0.48592
194,4630.5,10.175,-0.036,2.713,4.682,2,0.047695,-0.0019737,0.54685
195,4631,10.471,-0.044,2.716,4.611,2,0.049182,-0.0039474,0.55894
196,4631.5,9.851,-0.051,2.714,4.336,2,0.046075,-0.0026316,0.51679
197,4632,9.241,-0.06,2.713,4.301,2,0.043044,-0.0019737,0.47408
198,4632.5,9.031,-0.011,2.718,4.159,2,0.042006,-0.0052632,0.49545
199,4633,9.891,0.06,2.715,3.97,2,0.046275,-0.0032895,0.52694
200,4633.5,13.331,0.474,2.706,3.787,2,0.063846,0.0026316,0.52784
201,4634,18.57,0.988,2.692,3.759,2,0.092195,0.011842,0.60642
202,4634.5,23.533,1.1,2.691,3.865,2,0.12093,0.0125,0.89492
203,4635,25.076,1.004,2.695,4.098,2,0.13026,0.0098684,1.0562
204,4635.5,20.953,0.874,2.697,4.07,2,0.10576,0.0085526,0.8278
205,4636,16.201,0.685,2.691,4.007,2,0.079132,0.0125,0.60083
206,4636.5,11.793,0.496,2.673,3.996,2,0.055891,0.024342,0.41052
207,4637,9.926,0.308,2.671,4.105,2,0.04645,0.025658,0.39057
208,4637.5,9.427,0.1,2.671,4.339,2,0.043966,0.025658,0.46476
209,4638,10.528,0.1,2.684,4.716,2,0.049468,0.017105,0.53507
210,4638.5,12.621,0.208,2.692,5.199,2,0.060153,0.011842,0.61192
211,4639,14.616,0.306,2.692,4.949,2,0.070618,0.011842,0.6885
212,4639.5,13.686,0.34,2.693,4.655,2,0.065705,0.011184,0.61287
213,4640,11.648,0.34,2.695,4.336,2,0.055149,0.0098684,0.48686
214,4640.5,9.651,0.203,2.704,4.088,2,0.045079,0.0039474,0.43747
215,4641,7.66,0.071,2.708,4.109,2,0.035301,0.0013158,0.38745
216,4641.5,7.015,0.017,2.714,4.228,2,0.032188,-0.0026316,0.37907
217,4642,7.706,0.012,2.715,4.488,2,0.035524,-0.0032895,0.42193
218,4642.5,8.584,0.007,2.714,4.539,2,0.039806,-0.0026316,0.47549
219,4643,8.886,0.002,2.715,4.368,2,0.041291,-0.0032895,0.49485
220,4643.5,8.706,-0.003,2.716,4.297,2,0.040406,-0.0039474,0.48139
221,4644,9.066,-0.008,2.718,4.297,2,0.042179,-0.0052632,0.49938
222,4644.5,10.242,-0.013,2.72,4.697,2,0.048031,-0.0065789,0.56607
223,4645,11.345,-0.019,2.719,4.86,2,0.053604,-0.0059211,0.62918
224,4645.5,12.541,-0.024,2.716,4.924,2,0.05974,-0.0039474,0.69968
225,4646,13.484,-0.029,2.711,4.68,2,0.064646,-0.00065789,0.75524
226,4646.5,12.873,-0.034,2.703,4.467,2,0.06146,0.0046053,0.71326
227,4647,11.477,-0.039,2.705,4.347,2,0.054276,0.0032895,0.62364
228,4647.5,10.151,-0.044,2.71,4.372,2,0.047575,0,0.53979
229,4648,8.851,-0.049,2.72,4.76,2,0.041119,-0.0065789,0.45847
230,4648.5,7.585,-0.054,2.723,4.943,2,0.034937,-0.0085526,0.38059
231,4649,7.311,-0.06,2.724,4.823,2,0.033613,-0.0092105,0.36043
232,4649.5,5.979,-0.06,2.722,4.668,2,0.027244,-0.0078947,0.28413
233,4650,5.673,-0.06,2.719,4.551,2,0.025796,-0.0059211,0.26692
234,4650.5,5.731,0.025,2.717,4.627,2,0.02607,-0.0046053,0.30265
235,4651,6.846,0.095,2.715,4.671,2,0.031377,-0.0032895,0.33067
236,4651.5,9.014,0.146,2.709,4.457,2,0.041922,0.00065789,0.42974
237,4652,11.219,0.163,2.705,4.199,2,0.052963,0.0032895,0.55242
238,4652.5,13.581,0.179,2.704,4.021,2,0.065154,0.0039474,0.69038
239,4653,14.603,0.195,2.709,4.034,2,0.070549,0.00065789,0.74876
240,4653.5,13.383,0.212,2.716,4.275,2,0.064118,-0.0039474,0.66539
241,4654,11.861,0.228,2.719,4.559,2,0.056239,-0.0059211,0.56383
242,4654.5,10.721,0.245,2.716,4.567,2,0.050441,-0.0039474,0.48477
243,4655,9.712,0.26,2.707,4.576,2,0.045382,0.0019737,0.4136
244,4655.5,8.61,0.379,2.704,4.807,2,0.039934,0.0039474,0.28773
245,4656,8.061,0.488,2.704,5.148,2,0.037249,0.0039474,0.20102
246,4656.5,8.277,0.598,2.704,5.392,2,0.038303,0.0039474,0.15867
247,4657,8.993,0.8,2.7,5.254,2,0.041819,0.0065789,0.098534
248,4657.5,8.886,1.18,2.691,4.868,2,0.041291,0.0125,0.10076
249,4658,8.952,0.839,2.695,4.896,2,0.041616,0.0098684,0.074963
250,4658.5,9.558,0.422,2.71,4.912,2,0.044616,0,0.3244
251,4659,10.194,0.005,2.717,4.884,2,0.047791,-0.0046053,0.57329
252,4659.5,10.786,-0.34,2.718,4.791,2,0.05077,-0.0052632,0.36879
253,4660,10.834,-0.16,2.713,4.504,2,0.051012,-0.0019737,0.499
254,4660.5,10.41,0.26,2.708,4.217,2,0.048875,0.0013158,0.45584
255,4661,9.803,0.525,2.703,4.237,2,0.045836,0.0046053,0.28523
256,4661.5,10.167,0.756,2.699,4.227,2,0.047655,0.0072368,0.19025
257,4662,10.461,0.844,2.698,4.283,2,0.049131,0.0078947,0.16363
258,4662.5,10.752,0.877,2.699,4.118,2,0.050598,0.0072368,0.16506
259,4663,10.137,0.77,2.699,4.061,2,0.047505,0.0072368,0.18144
260,4663.5,9.845,0.473,2.702,4.016,2,0.046045,0.0052632,0.31341
261,4664,9.55,0.335,2.71,4.358,2,0.044576,0,0.36742
262,4664.5,9.606,0.26,2.715,4.424,2,0.044855,-0.0032895,0.4099
263,4665,10.148,0.281,2.709,4.368,2,0.04756,0.00065789,0.42989
264,4665.5,12.099,0.365,2.702,4.301,2,0.057461,0.0052632,0.5044
265,4666,13.854,0.45,2.7,4.494,2,0.066588,0.0065789,0.57077
266,4666.5,15.903,0.5,2.702,4.692,2,0.077517,0.0052632,0.67758
267,4667,16.217,0.5,2.702,4.866,2,0.079219,0.0052632,0.69799
268,4667.5,14.598,0.5,2.696,4.843,2,0.070522,0.0092105,0.59166
269,4668,13.209,0.5,2.698,4.751,2,0.063209,0.0078947,0.50456
270,4668.5,12.711,0.5,2.689,4.681,2,0.06062,0.013816,0.47053
271,4669,12.525,0.5,2.678,4.415,2,0.059657,0.021053,0.45536
272,4669.5,14.855,0.783,2.673,3.822,2,0.07189,0.024342,0.45901
273,4670,19.312,1.992,2.67,3.854,2,0.096372,0.026316,0.14731
274,4670.5,23.725,2.58,2.668,4.029,2,0.12208,0.027632,0.16115
275,4671,26.199,2.415,2.67,4.186,2,0.13717,0.026316,0.42533
276,4671.5,22.378,2.085,2.695,4.333,2,0.11407,0.0098684,0.32145
277,4672,18.129,1.756,2.706,4.488,2,0.089732,0.0026316,0.19747
278,4672.5,16.815,1.38,2.718,4.637,2,0.082478,-0.0052632,0.30237
279,4673,16.565,1.21,2.717,4.76,2,0.081112,-0.0046053,0.37065
280,4673.5,15.994,0.98,2.707,4.711,2,0.07801,0.0019737,0.44513
281,4674,14.666,0.865,2.695,4.546,2,0.070884,0.0098684,0.41317
282,4674.5,13.888,0.7,2.689,4.385,2,0.066767,0.013816,0.4443
283,4675,13.647,0.66,2.686,4.382,2,0.065501,0.015789,0.44811
284,4675.5,13.735,0.62,2.682,4.379,2,0.065963,0.018421,0.47234
285,4676,14.442,0.609,2.681,4.429,2,0.069694,0.019079,0.52229
286,4676.5,15.07,0.6,2.686,4.578,2,0.073038,0.015789,0.56857
287,4677,15.028,0.591,2.699,4.832,2,0.072814,0.0072368,0.57465
288,4677.5,13.652,0.582,2.706,4.885,2,0.065527,0.0026316,0.49401
289,4678,12.526,0.596,2.72,4.926,2,0.059662,-0.0065789,0.42123
290,4678.5,11.202,0.618,2.721,4.847,1,0.052877,0.094083,0.27848
291,4679,12.339,0.64,2.711,4.638,1,0.058696,0.1,0.33436
292,4679.5,13.736,0.66,2.706,4.662,2,0.065968,0.0026316,0.4603
293,4680,15.064,0.84,2.702,4.752,2,0.073006,0.0052632,0.45344
294,4680.5,16.986,1.005,2.703,4.808,2,0.083415,0.0046053,0.49618
295,4681,19.443,1.296,2.703,4.678,2,0.097114,0.0046053,0.51506
296,4681.5,21.683,1.652,2.702,4.494,2,0.11,0.0052632,0.49134
297,4682,23.885,1.822,2.703,4.305,2,0.12304,0.0046053,0.5632
298,4682.5,23.951,1.887,2.703,4.197,2,0.12344,0.0046053,0.53546
299,4683,23.146,1.965,2.706,4.17,2,0.11862,0.0026316,0.43964
300,4683.5,22.377,2.087,2.708,4.205,2,0.11407,0.0013158,0.32465
301,4684,22.357,2.209,2.716,4.228,2,0.11395,-0.0039474,0.26487
302,4684.5,22.623,2.333,2.719,4.202,2,0.11552,-0.0059211,0.22269
303,4685,21.94,2.328,2.713,4.124,2,0.1115,-0.0019737,0.17499
304,4685.5,21.299,2.046,2.709,4.08,2,0.10776,0.00065789,0.26981
305,4686,21.178,1.917,2.707,4.121,2,0.10706,0.0019737,0.32523
306,4686.5,21.535,1.875,2.706,4.201,2,0.10913,0.0026316,0.3708
307,4687,21.998,1.832,2.706,4.241,2,0.11184,0.0026316,0.42477
308,4687.5,22.727,1.925,2.703,4.004,2,0.11613,0.0046053,0.42881
309,4688,28.36,2.06,2.695,3.277,2,0.15075,0.0098684,0.77411
310,4688.5,37.775,NaN,2.554,3.012,2,0.21472,0.10263,NaN
311,4689,42.571,NaN,2.446,3.043,2,0.2505,0.17368,NaN
312,4689.5,41.963,NaN,2.45,3.225,2,0.24584,0.17105,NaN
313,4690,40.016,NaN,2.511,3.419,2,0.23116,0.13092,NaN
314,4690.5,38.888,NaN,2.638,3.475,2,0.22282,0.047368,NaN
315,4691,38.717,NaN,2.633,3.542,2,0.22157,0.050658,NaN
316,4691.5,37.511,NaN,2.689,3.614,2,0.21281,0.013816,NaN
317,4692,34.545,7.153,2.695,3.682,2,0.19187,0.0098684,1.279
318,4692.5,31.018,6.901,2.696,3.75,2,0.16801,0.0092105,1.439
319,4693,27.502,5.177,2.696,3.85,2,0.14531,0.0092105,0.84936
320,4693.5,25.672,3.951,2.7,3.958,2,0.13391,0.0065789,0.37186
321,4694,25.66,3.389,2.705,4.07,2,0.13384,0.0032895,0.0901
322,4694.5,25.54,2.878,2.711,4.175,2,0.1331,-0.00065789,0.15852
323,4695,24.462,2.836,2.716,4.289,2,0.12652,-0.0039474,0.10225
324,4695.5,24.018,3.179,2.718,4.264,2,0.12384,-0.0052632,0.10077
325,4696,26.166,3.78,2.717,4.24,2,0.13696,-0.0046053,0.24416
326,4696.5,29.43,5.069,2.715,4.222,2,0.15763,-0.0032895,0.64133
327,4697,32.081,6.51,2.712,4.187,2,0.17508,-0.0013158,1.1533
328,4697.5,33.749,7.951,2.709,4.124,2,0.18639,0.00065789,1.7392
329,4698,35.648,9.392,2.695,4.012,2,0.19956,0.0098684,2.3062
330,4698.5,37.631,NaN,2.662,3.796,2,0.21368,0.031579,NaN
331,4699,39.408,NaN,2.656,3.473,2,0.22665,0.035526,NaN
332,4699.5,41.053,NaN,2.656,3.394,2,0.23893,0.035526,NaN
333,4700,38.407,NaN,2.663,3.398,2,0.2193,0.030921,NaN
334,4700.5,35.707,7.91,2.678,3.681,2,0.19998,0.021053,1.5658
335,4701,32.678,6.717,2.685,4.034,2,0.1791,0.016447,1.2175
336,4701.5,30.271,5.659,2.686,4.429,2,0.1631,0.015789,0.88021
337,4702,29.588,4.78,2.687,4.384,2,0.15865,0.015132,0.49376
338,4702.5,29.582,4.123,2.698,4.268,2,0.15861,0.0078947,0.16211
339,4703,28.521,3.561,2.698,4.217,2,0.15178,0.0078947,0.036934
340,4703.5,26.614,3.284,2.698,4.183,2,0.13975,0.0078947,0.030995
341,4704,24.829,2.98,2.696,4.156,2,0.12875,0.0092105,0.05041
342,4704.5,24.072,3.062,2.696,4.149,2,0.12417,0.0092105,0.045602
343,4705,24.953,3.31,2.697,4.191,2,0.12951,0.0085526,0.1052
344,4705.5,25.838,3.786,2.697,4.239,2,0.13493,0.0085526,0.27807
345,4706,26.526,4.368,2.696,4.28,2,0.1392,0.0092105,0.51824
346,4706.5,27.178,5.012,2.694,4.206,2,0.14327,0.010526,0.79198
347,4707,27.776,4.71,2.692,4.086,2,0.14704,0.011842,0.5964
