,Formation,Well Name,Depth,GR,ILD_log10,DeltaPHI,PHIND,PE,NM_M,RELPOS,Facies
146,2,7,2866.0,45.84,1.4369999999999998,4.1,3.03,5.6,2,0.222,6
147,2,7,2866.5,45.04,1.36,4.2,3.02,5.7,2,0.16699999999999998,6
148,2,7,2867.0,42.92,1.249,3.6,3.445,5.7,2,0.111,6
149,2,7,2867.5,53.11,1.104,3.3,4.095,5.9,2,0.055999999999999994,6
150,5,7,2868.0,67.55,0.966,4.2,5.13,5.1,1,1.0,3
151,5,7,2868.5,73.99,0.862,6.1,7.84,4.6,1,0.9640000000000001,3
152,5,7,2869.0,83.09,0.8059999999999999,9.4,11.2,3.9,1,0.929,3
153,5,7,2869.5,97.28,0.763,10.5,13.97,3.6,1,0.893,3
154,5,7,2870.0,95.16,0.7140000000000001,9.6,12.96,3.4,1,0.857,2
155,5,7,2870.5,79.88,0.6609999999999999,8.6,10.425,3.3,1,0.821,2
156,5,7,2871.0,76.38,0.602,8.9,8.785,3.5,1,0.7859999999999999,2
157,5,7,2871.5,75.68,0.561,11.4,10.305,3.6,1,0.75,2
158,5,7,2872.0,84.59,0.537,13.4,13.745,3.9,1,0.7140000000000001,2
159,5,7,2872.5,103.43,0.525,14.6,16.66,3.9,1,0.679,3
160,5,7,2873.0,103.41,0.522,14.7,17.625,3.9,1,0.643,3
161,5,7,2873.5,99.27,0.52,13.0,16.245,3.8,1,0.607,3
162,5,7,2874.0,92.94,0.516,12.1,14.85,3.7,1,0.5710000000000001,3
163,5,7,2874.5,92.9,0.507,11.4,13.27,3.8,1,0.536,3
164,5,7,2875.0,80.32,0.504,11.0,12.48,3.7,1,0.5,3
165,5,7,2875.5,83.63,0.512,10.1,11.525,4.0,1,0.46399999999999997,2
166,5,7,2876.0,67.81,0.529,9.4,11.31,4.1,1,0.429,2
167,5,7,2876.5,67.88,0.5589999999999999,9.7,10.865,4.3,1,0.39299999999999996,2
168,5,7,2877.0,64.39,0.589,8.4,10.365,4.4,1,0.35700000000000004,2
169,5,7,2877.5,61.99,0.604,6.9,9.385,4.4,1,0.321,2
170,5,7,2878.0,62.5,0.604,5.5,8.53,4.3,1,0.28600000000000003,2
171,5,7,2878.5,58.64,0.58,5.3,8.6,4.2,1,0.25,2
172,5,7,2879.0,64.04,0.5429999999999999,5.7,9.98,4.0,1,0.214,2
173,5,7,2879.5,78.8,0.519,5.4,13.745,3.7,1,0.179,2
174,5,7,2880.0,78.88,0.502,2.0,21.885,3.7,1,0.14300000000000002,3
175,5,7,2880.5,86.88,0.5,-3.8,33.79,3.2,1,0.107,3
176,5,7,2881.0,83.97,0.519,-2.0,37.47,3.0,1,0.071,3
177,5,7,2881.5,70.01,0.5429999999999999,-4.3,31.57,2.8,1,0.036000000000000004,3
178,4,7,2882.0,50.7,0.5670000000000001,1.6,16.04,2.9,2,1.0,7
179,4,7,2882.5,30.81,0.601,1.9,5.725,3.6,2,0.938,7
180,4,7,2883.0,17.35,0.6559999999999999,4.2,2.73,5.0,2,0.875,7
181,4,7,2883.5,17.55,0.747,4.7,2.925,5.8,2,0.813,8
182,4,7,2884.0,18.19,0.855,5.6,3.285,6.2,2,0.75,8
183,4,7,2884.5,17.08,0.982,5.4,3.99,6.3,2,0.688,8
184,4,7,2885.0,15.88,1.107,5.5,4.34,6.2,2,0.625,8
185,4,7,2885.5,20.38,1.17,5.0,4.645,5.9,2,0.563,8
186,4,7,2886.0,24.93,1.173,5.1,4.77,5.8,2,0.5,8
187,4,7,2886.5,28.57,1.15,4.5,4.725,5.8,2,0.43799999999999994,8
188,4,7,2887.0,34.54,1.115,5.0,4.365,5.7,2,0.375,8
189,4,7,2887.5,42.34,1.064,5.3,4.4,5.7,2,0.313,8
190,4,7,2888.0,44.21,1.008,5.5,4.86,5.5,2,0.25,8
191,4,7,2888.5,44.15,0.943,4.1,5.47,5.6,2,0.188,6
192,4,7,2889.0,39.25,0.88,3.9,5.905,5.6,2,0.125,6
193,4,7,2889.5,38.37,0.812,5.7,7.13,5.4,2,0.063,6
194,7,7,2890.0,60.63,0.74,9.1,9.33,4.7,1,1.0,2
195,7,7,2890.5,83.69,0.684,12.4,11.31,4.0,1,0.9670000000000001,2
196,7,7,2891.0,87.3,0.648,13.7,11.975,3.6,1,0.9329999999999999,2
197,7,7,2891.5,89.07,0.619,13.7,12.065,3.6,1,0.9,2
198,7,7,2892.0,91.06,0.584,12.9,12.21,3.7,1,0.867,2
199,7,7,2892.5,98.37,0.5589999999999999,12.0,12.485,3.7,1,0.833,2
200,7,7,2893.0,87.1,0.5479999999999999,11.3,12.23,3.7,1,0.8,2
201,7,7,2893.5,83.81,0.542,10.9,11.67,3.5,1,0.767,2
202,7,7,2894.0,83.11,0.535,10.4,11.96,3.4,1,0.733,2
203,7,7,2894.5,85.4,0.529,11.1,13.05,3.3,1,0.7,2
204,7,7,2895.0,86.83,0.524,11.5,13.735,3.3,1,0.667,2
205,7,7,2895.5,80.54,0.515,11.2,13.6,3.3,1,0.633,2
206,7,7,2896.0,77.67,0.501,10.3,12.905,3.2,1,0.6,2
207,7,7,2896.5,74.74,0.489,8.9,12.575,3.3,1,0.5670000000000001,2
208,7,7,2897.0,75.06,0.48100000000000004,8.8,12.305,3.2,1,0.5329999999999999,2
209,7,7,2897.5,76.98,0.47700000000000004,8.3,12.35,3.2,1,0.5,2
210,7,7,2898.0,79.6,0.47100000000000003,8.5,12.855,3.2,1,0.467,2
211,7,7,2898.5,92.95,0.467,8.6,14.3,3.3,1,0.433,2
212,7,7,2899.0,94.25,0.467,9.0,14.21,3.3,1,0.4,2
213,7,7,2899.5,83.12,0.467,9.1,13.64,3.3,1,0.36700000000000005,2
214,7,7,2900.0,75.02,0.47100000000000003,9.2,12.5,3.4,1,0.33299999999999996,2
215,7,7,2900.5,62.61,0.48,8.7,11.92,3.3,1,0.3,2
216,7,7,2901.0,68.47,0.48700000000000004,8.2,11.635,3.3,1,0.267,2
217,7,7,2901.5,69.58,0.484,7.3,11.265,3.3,1,0.233,2
218,7,7,2902.0,76.05,0.479,7.5,11.375,3.5,1,0.2,2
219,7,7,2902.5,89.53,0.47100000000000003,8.4,12.285,3.5,1,0.16699999999999998,2
220,7,7,2903.0,97.25,0.46399999999999997,9.1,15.135,3.5,1,0.133,3
221,7,7,2903.5,95.12,0.474,8.1,21.93,3.5,1,0.1,3
222,7,7,2904.0,91.67,0.501,6.4,26.715,3.3,1,0.067,3
223,7,7,2904.5,85.15,0.521,3.7,25.875,3.2,1,0.033,3
224,6,7,2905.0,65.17,0.534,2.5,18.92,3.2,2,1.0,8
225,6,7,2905.5,32.9,0.547,2.3,12.215,3.7,2,0.917,8
226,6,7,2906.0,19.92,0.5489999999999999,1.9,10.63,4.8,2,0.833,8
227,6,7,2906.5,14.52,0.5489999999999999,2.4,11.06,5.2,2,0.75,8
228,6,7,2907.0,14.75,0.5579999999999999,3.5,12.15,5.4,2,0.667,8
229,6,7,2907.5,15.01,0.565,3.9,13.16,5.2,2,0.583,8
230,6,7,2908.0,15.68,0.56,3.7,14.02,5.2,2,0.5,8
231,6,7,2908.5,16.96,0.55,3.0,14.255,5.3,2,0.41700000000000004,8
232,6,7,2909.0,15.78,0.534,3.1,12.705,5.5,2,0.33299999999999996,8
233,6,7,2909.5,15.71,0.507,3.9,11.095,5.7,2,0.25,8
234,6,7,2910.0,17.29,0.484,3.6,10.225,5.7,2,0.16699999999999998,8
235,6,7,2910.5,25.4,0.47600000000000003,3.5,10.81,5.6,2,0.083,8
236,9,7,2911.0,54.3,0.48,5.7,11.865,5.1,1,1.0,2
237,9,7,2911.5,77.86,0.493,8.0,11.795,4.0,1,0.966,2
238,9,7,2912.0,81.08,0.496,8.6,11.345,3.6,1,0.9309999999999999,2
239,9,7,2912.5,64.84,0.489,6.8,10.6,3.3,1,0.897,2
240,9,7,2913.0,68.3,0.47600000000000003,6.3,10.89,3.5,1,0.862,2
241,9,7,2913.5,62.2,0.456,6.0,11.805,3.4,1,0.828,2
242,9,7,2914.0,62.13,0.447,6.8,12.205,3.4,1,0.7929999999999999,2
243,9,7,2914.5,59.9,0.447,7.5,12.495,3.4,1,0.759,2
244,9,7,2915.0,66.76,0.446,7.6,12.57,3.3,1,0.7240000000000001,2
245,9,7,2915.5,68.75,0.441,8.4,12.535,3.4,1,0.69,2
246,9,7,2916.0,89.47,0.431,10.0,13.055,3.3,1,0.655,2
247,9,7,2916.5,92.28,0.42,12.3,14.46,3.3,1,0.621,2
248,9,7,2917.0,89.52,0.41,13.6,15.78,3.2,1,0.586,2
249,9,7,2917.5,72.44,0.401,11.6,15.58,3.3,1,0.552,2
250,9,7,2918.0,65.12,0.389,10.4,15.095,3.2,1,0.517,2
251,9,7,2918.5,61.43,0.375,7.4,14.62,3.2,1,0.483,2
252,9,7,2919.0,64.01,0.36200000000000004,6.4,15.335,3.0,1,0.44799999999999995,2
253,9,7,2919.5,60.03,0.354,4.5,15.0,3.0,1,0.414,2
254,9,7,2920.0,66.07,0.348,4.4,14.44,3.1,1,0.379,2
255,9,7,2920.5,74.64,0.344,5.0,13.845,3.2,1,0.345,2
256,9,7,2921.0,76.08,0.344,5.9,14.19,3.3,1,0.31,2
257,9,7,2921.5,77.9,0.35,6.8,14.375,3.3,1,0.276,2
258,9,7,2922.0,90.26,0.354,7.1,14.075,3.2,1,0.24100000000000002,2
259,9,7,2922.5,100.24,0.36200000000000004,6.9,13.22,3.2,1,0.207,2
260,9,7,2923.0,104.57,0.36700000000000005,8.0,14.63,3.2,1,0.172,2
261,9,7,2923.5,117.83,0.382,8.6,18.955,3.4,1,0.138,2
262,9,7,2924.0,119.71,0.40299999999999997,12.2,24.86,3.5,1,0.10300000000000001,2
263,9,7,2924.5,114.49,0.436,13.7,26.24,3.2,1,0.069,2
264,9,7,2925.0,76.16,0.473,12.7,21.64,3.1,1,0.034,2
265,8,7,2925.5,34.5,0.509,8.2,15.465,3.4,2,1.0,8
266,8,7,2926.0,17.99,0.5479999999999999,3.1,11.83,4.7,2,0.889,8
267,8,7,2926.5,16.23,0.597,1.7,9.835,5.9,2,0.778,8
268,8,7,2927.0,16.97,0.669,1.3,7.54,5.7,2,0.667,8
269,8,7,2927.5,18.68,0.745,2.3,5.93,5.7,2,0.556,8
270,8,7,2928.0,30.74,0.778,3.6,5.83,5.8,2,0.444,8
271,8,7,2928.5,46.76,0.775,3.6,6.47,5.6,2,0.33299999999999996,8
272,8,7,2929.0,49.39,0.732,3.9,6.69,5.3,2,0.222,6
273,8,7,2929.5,44.23,0.669,5.7,7.985,5.0,2,0.111,6
274,11,7,2930.0,54.96,0.602,7.3,10.27,4.2,1,1.0,3
275,11,7,2930.5,68.62,0.55,9.9,13.345,3.6,1,0.941,3
276,11,7,2931.0,84.84,0.507,11.0,14.745,3.1,1,0.882,2
277,11,7,2931.5,82.8,0.462,11.9,16.365,3.2,1,0.8240000000000001,2
278,11,7,2932.0,95.56,0.425,11.0,18.035,3.4,1,0.765,3
279,11,7,2932.5,106.29,0.401,8.4,21.3,3.2,1,0.706,3
280,11,7,2933.0,95.11,0.39399999999999996,7.8,21.825,3.2,1,0.647,3
281,11,7,2933.5,96.55,0.391,8.2,20.44,3.1,1,0.588,3
282,11,7,2934.0,92.19,0.391,11.1,17.735,3.3,1,0.529,3
283,11,7,2934.5,100.17,0.391,11.6,18.11,3.2,1,0.47100000000000003,3
284,11,7,2935.0,101.7,0.387,11.9,19.115,3.2,1,0.41200000000000003,3
285,11,7,2935.5,100.5,0.38,13.8,18.12,3.2,1,0.353,3
286,11,7,2936.0,102.07,0.369,15.5,17.425,3.4,1,0.294,3
287,11,7,2936.5,109.83,0.358,15.2,18.72,3.7,1,0.235,3
288,11,7,2937.0,118.17,0.354,18.5,21.295,3.9,1,0.17600000000000002,3
289,11,7,2937.5,119.16,0.358,17.9,24.97,3.8,1,0.11800000000000001,3
290,10,7,2938.0,63.36,0.384,8.2,20.85,3.3,2,1.0,6
291,10,7,2938.5,44.37,0.39799999999999996,6.1,14.47,3.4,2,0.95,6
292,10,7,2939.0,37.71,0.413,4.7,12.17,4.0,2,0.9,6
293,10,7,2939.5,37.36,0.43799999999999994,4.4,12.545,5.0,2,0.85,6
294,10,7,2940.0,39.66,0.467,4.6,13.01,5.0,2,0.8,6
295,10,7,2940.5,52.61,0.48700000000000004,5.1,12.835,5.3,2,0.75,8
296,10,7,2941.0,53.75,0.501,5.2,12.71,6.0,2,0.7,8
297,10,7,2941.5,59.61,0.504,5.5,12.8,6.1,2,0.65,8
298,10,7,2942.0,62.99,0.501,5.1,12.9,5.6,2,0.6,8
299,10,7,2942.5,72.39,0.496,4.6,12.795,5.1,2,0.55,8
300,10,7,2943.0,81.12,0.496,4.3,12.595,5.0,2,0.5,8
301,10,7,2944.0,81.04,0.515,4.7,11.41,4.8,2,0.4,8
302,10,7,2944.0,81.04,0.515,4.7,11.41,4.8,2,0.4,8
303,10,7,2944.5,81.04,0.5379999999999999,5.3,10.045,5.1,2,0.35,8
304,10,7,2945.0,164.34,0.573,5.9,8.48,5.3,2,0.3,8
305,10,7,2945.5,101.5,0.6,5.9,7.805,5.7,2,0.25,8
306,10,7,2946.0,84.6,0.616,4.3,7.58,5.7,2,0.2,6
307,10,7,2946.5,84.6,0.616,4.3,7.58,5.7,2,0.2,6
308,10,7,2947.0,91.02,0.621,3.5,7.795,5.7,2,0.15,8
309,10,7,2947.5,116.04,0.605,3.8,7.73,5.5,2,0.1,4
310,10,7,2948.0,129.74,0.574,5.0,8.61,4.7,2,0.05,4
311,13,7,2948.5,130.95,0.545,6.2,12.17,4.2,1,1.0,3
312,13,7,2949.0,127.25,0.519,7.5,17.585,3.6,1,0.982,3
313,13,7,2949.5,115.33,0.484,10.4,20.065,3.3,1,0.965,3
314,13,7,2950.0,110.37,0.45299999999999996,13.2,19.63,3.2,1,0.9470000000000001,3
315,13,7,2950.5,95.97,0.433,12.9,17.945,3.2,1,0.93,3
316,13,7,2951.0,92.1,0.415,14.9,17.19,3.5,1,0.912,3
317,13,7,2951.5,92.33,0.401,14.7,16.855,3.6,1,0.895,3
318,13,7,2952.0,84.32,0.401,14.9,17.04,3.7,1,0.877,3
319,13,7,2952.5,85.93,0.405,14.1,16.725,3.7,1,0.86,3
320,13,7,2953.0,86.15,0.41,13.5,16.505,3.7,1,0.8420000000000001,3
321,13,7,2953.5,87.94,0.418,13.6,16.735,3.6,1,0.825,3
322,13,7,2954.0,86.68,0.425,14.1,16.94,3.6,1,0.807,3
323,13,7,2954.5,85.31,0.431,14.7,17.845,3.5,1,0.789,3
324,13,7,2955.0,86.99,0.441,13.9,18.455,3.5,1,0.772,3
325,13,7,2955.5,88.41,0.456,13.4,18.05,3.6,1,0.754,3
326,13,7,2956.0,85.73,0.47100000000000003,13.6,15.635,3.8,1,0.737,3
327,13,7,2956.5,79.97,0.48,13.1,13.72,4.1,1,0.7190000000000001,3
328,13,7,2957.0,72.32,0.489,13.4,13.05,4.3,1,0.7020000000000001,3
329,13,7,2957.5,69.7,0.496,13.0,13.785,4.2,1,0.684,3
330,13,7,2958.0,78.44,0.504,13.5,13.815,4.1,1,0.667,3
331,13,7,2958.5,82.19,0.509,12.2,14.275,4.0,1,0.649,3
332,13,7,2959.0,85.45,0.509,12.6,15.215,4.0,1,0.632,3
333,13,7,2959.5,92.63,0.508,13.7,16.465,3.9,1,0.614,3
334,13,7,2960.0,88.92,0.507,14.6,16.885,3.9,1,0.596,3
335,13,7,2960.5,90.45,0.505,13.7,16.3,3.8,1,0.579,3
